PID,lat_long,x_merc,y_merc,Neighborhood,Sector,Color
535303110,"(42.039664625, -93.61868875)",-10421584.76038397,5166922.865535749,NAmes,NO,green
528456200,"(42.05101239213435, -93.64681678195528)",-10424715.958578248,5168623.918550801,Somerst,NW,yellow
528120010,"(42.060677470544995, -93.65539242272703)",-10425670.594542185,5170072.972811884,NridgHt,NW,yellow
902207170,"(42.030307768296915, -93.6068260153733)",-10420264.206805909,5165520.482472231,OldTown,DT,dodgerblue
923204140,"(41.99308116084478, -93.60743936126562)",-10420332.484158322,5159943.091836511,Mitchel,SE,red
906223080,"(42.03184067330635, -93.68201688920506)",-10428634.41659316,5165750.2164286515,SawyerW,NW,yellow
532378050,"(42.03533265, -93.67095644136586)",-10427403.173171757,5166273.573928165,Sawyer,NW,yellow
906204140,"(42.031731567986974, -93.68318747200024)",-10428764.725273853,5165733.864810476,SawyerW,NW,yellow
923202137,"(41.99006190909091, -93.60997548484848)",-10420614.804144155,5159490.882458051,Mitchel,SE,red
907280040,"(42.018718630703006, -93.6807596422943)",-10428494.460507255,5163783.81669074,CollgCr,SW,purple
528170070,"(42.058482936980404, -93.65149763205174)",-10425237.028427465,5169743.934068713,NridgHt,NW,yellow
909451020,0,-10421771.804958373,5166153.874296733,Blueste,SW,purple
902300260,"(42.029323454669566, -93.62015225124317)",-10421747.676597133,5165372.967926199,OldTown,DT,dodgerblue
911226010,"(42.0223864145049, -93.60415458704887)",-10419966.824765144,5164333.410461605,IDOTRR,DT,dodgerblue
535375160,"(42.037502265306124, -93.6154473877551)",-10421223.93358939,5166598.75794777,OldTown,DT,dodgerblue
527405160,"(42.053298017748844, -93.62584077426474)",-10422380.920083262,5168966.575173299,NAmes,NO,green
534200030,"(42.04878818681946, -93.62915074903395)",-10422749.38478911,5168290.481779261,NAmes,NO,green
528186110,"(42.05757013131882, -93.65196413300134)",-10425288.95907563,5169607.075337501,NridgHt,NW,yellow
527450110,"(42.05260986231037, -93.62900207876737)",-10422732.834890736,5168863.40692822,BrDale,NO,green
528292030,"(42.05709294424635, -93.6415073065371)",-10424124.910478316,5169535.53053304,Gilbert,NO,green
535177020,"(42.04566290558734, -93.61184232632132)",-10420822.619986303,5167821.981951026,NAmes,NO,green
535478110,"(42.03462175437361, -93.60557498097913)",-10420124.942294184,5166167.026625576,NAmes,NO,green
528142070,"(42.06056202980451, -93.65273732220116)",-10425375.03010364,5170055.66384992,NridgHt,NW,yellow
527276040,"(42.05844882894972, -93.62175577659416)",-10421926.18022268,5169738.820149844,Gilbert,NO,green
908127070,"(42.0208362244898, -93.6714876122449)",-10427462.302843537,5164101.120608033,Edwards,SW,purple
908186090,"(42.01897073746672, -93.66981331091675)",-10427275.920472251,5163821.592250358,Edwards,SW,purple
916403290,"(41.99799866666667, -93.644516)",-10424459.83670256,5160679.658736588,Timber,SW,purple
528327070,"(42.05538735181364, -93.65428390624355)",-10425547.195051707,5169279.814929901,NoRidge,NW,yellow
535453040,"(42.03699233333333, -93.60600677777778)",-10420173.009693937,5166522.327857406,NAmes,NO,green
923276180,"(41.988449381188026, -93.60331614523712)",-10419873.4898496,5159249.374372366,Mitchel,SE,red
534430110,"(42.03846308598738, -93.62270412862706)",-10422031.750288075,5166742.7702184105,NAmes,NO,green
907187030,"(42.017921826193216, -93.68967828436668)",-10429487.27920132,5163664.424860142,CollgCr,SW,purple
535383120,"(42.03524663636364, -93.61222263636363)",-10420864.955906557,5166260.682350761,OldTown,DT,dodgerblue
902205070,"(42.032131, -93.606876)",-10420269.771069102,5165793.727837481,OldTown,DT,dodgerblue
535453100,"(42.03581657575758, -93.60600425252525)",-10420172.728584113,5166346.104222176,NAmes,NO,green
528488100,"(42.05125546848755, -93.64269276238963)",-10424256.874820178,5168660.3595070345,Somerst,NW,yellow
534403370,"(42.04122141044833, -93.62720432754352)",-10422532.710139925,5167156.212810848,NAmes,NO,green
535455080,"(42.034627, -93.608814)",-10420485.508242257,5166167.812822903,NAmes,NO,green
535455080,"(42.034627, -93.608814)",-10420485.508242257,5166167.812822903,NAmes,NO,green
532479120,"(42.03468253846154, -93.66195007692308)",-10426400.589268086,5166176.136749827,Sawyer,NW,yellow
531452260,"(42.03767742851948, -93.68875931453856)",-10429384.979947997,5166625.012062243,SawyerW,NW,yellow
528488130,"(42.0512234774297, -93.64365523268008)",-10424364.016522815,5168655.563537951,Somerst,NW,yellow
923229010,"(41.99152844292028, -93.60500455620638)",-10420061.442898946,5159710.530343289,Mitchel,SE,red
528382020,"(42.0526516081182, -93.65105375093329)",-10425187.615807386,5168869.665426775,NoRidge,NW,yellow
914478045,"(41.994589418510536, -93.60122804548455)",-10419641.043648418,5160168.99963589,Mitchel,SE,red
535478040,"(42.035209948063226, -93.60468306987144)",-10420025.655203843,5166255.183576053,NAmes,NO,green
907227080,"(42.0208892, -93.68312365714286)",-10428757.621436425,5164109.058685633,CollgCr,SW,purple
532376090,"(42.03477656100864, -93.66951124378872)",-10427242.294513373,5166190.228564952,Sawyer,NW,yellow
907196050,"(42.016592642992194, -93.68899743746088)",-10429411.487670459,5163465.265642262,CollgCr,SW,purple
907265100,"(42.017270154955895, -93.6840958795833)",-10428865.848743431,5163566.780663927,CollgCr,SW,purple
528114050,"(42.06112707267228, -93.65812913929521)",-10425975.244437,5170140.385587595,NridgHt,NW,yellow
907260030,"(42.01696585714286, -93.68690285714285)",-10429178.32005603,5163521.186059876,CollgCr,SW,purple
905200510,"(42.033672637194485, -93.66937652743292)",-10427227.297957245,5166024.7771154,Sawyer,NW,yellow
527106050,"(42.06079867245493, -93.63774189850938)",-10423705.747174041,5170091.14562635,Gilbert,NO,green
527325160,"(42.054181, -93.6323624)",-10423106.904139256,5169098.95348626,NWAmes,NO,green
535403190,"(42.03834765306122, -93.60870085714285)",-10420472.913237013,5166725.468479699,NAmes,NO,green
907410040,"(42.014608347153285, -93.68394818652763)",-10428849.407627681,5163167.954848548,CollgCr,SW,purple
531384070,"(42.03521695575414, -93.68951234693058)",-10429468.80713043,5166256.233875578,SawyerW,NW,yellow
528290170,"(42.05783958157351, -93.6417927062154)",-10424156.681025177,5169647.474334503,Gilbert,NO,green
903457130,"(42.02306402527244, -93.62823044963443)",-10422646.937528577,5164434.949538695,IDOTRR,DT,dodgerblue
902402250,"(42.02923907965382, -93.608717)",-10420474.71025165,5165360.323137811,OldTown,DT,dodgerblue
533223050,"(42.04644281340748, -93.64544654019153)",-10424563.423962845,5167938.8930089185,Somerst,NW,yellow
527376090,"(42.05252870596256, -93.63054914493678)",-10422905.05350894,5168851.240044394,NWAmes,NO,green
528168040,"(42.058083423844494, -93.65472971810732)",-10425596.822601372,5169684.034043815,NridgHt,NW,yellow
528174070,"(42.059247882699815, -93.64934614756156)",-10424997.52626957,5169858.625385797,NridgHt,NW,yellow
527106140,"(42.06062507997717, -93.63872709215757)",-10423815.41842929,5170065.117467296,Gilbert,NO,green
909281080,"(42.016308079544864, -93.63960037779923)",-10423912.632142236,5163422.628393672,Crawfor,SW,purple
534250410,"(42.04472415943532, -93.6306693908486)",-10422918.439222611,5167681.262344896,NWAmes,NO,green
907200250,"(42.021890285714285, -93.68760908163266)",-10429256.93660662,5164259.0669048615,CollgCr,SW,purple
907200170,"(42.02139934187503, -93.68666765624916)",-10429152.137612307,5164185.500870063,CollgCr,SW,purple
527182190,0,-10421771.804958373,5166153.874296733,StoneBr,NO,green
528290090,"(42.05939, -93.643553)",-10424352.636032924,5169879.933743156,Gilbert,NO,green
528228440,"(42.06241774557579, -93.64173415044885)",-10424150.162627062,5170333.910106325,Blmngtn,NO,green
905476225,"(42.0248537545739, -93.66369532455674)",-10426594.869345974,5164703.143310588,Edwards,SW,purple
907260040,"(42.01696536734694, -93.68695036734694)",-10429183.608867755,5163521.112671255,CollgCr,SW,purple
535426150,0,-10421771.804958373,5166153.874296733,NAmes,NO,green
535376090,"(42.037093072943854, -93.61269650911262)",-10420917.707179675,5166537.426955242,OldTown,DT,dodgerblue
526302040,"(42.05357834520508, -93.61827582597934)",-10421538.793892253,5169008.602178515,NAmes,NO,green
528188160,0,-10421771.804958373,5166153.874296733,NridgHt,NW,yellow
527451450,"(42.05165707810252, -93.62964062259316)",-10422803.917264273,5168720.567390196,BrDale,NO,green
535453150,"(42.03609989665396, -93.60671648211698)",-10420252.01361959,5166388.568322575,NAmes,NO,green
907412020,"(42.01387445454545, -93.68533739393939)",-10429004.053489365,5163057.996682631,CollgCr,SW,purple
907412020,"(42.01387445454545, -93.68533739393939)",-10429004.053489365,5163057.996682631,CollgCr,SW,purple
907252220,"(42.018855, -93.682787)",-10428720.144934708,5163804.250183856,CollgCr,SW,purple
535354260,"(42.036046138360994, -93.61840483706533)",-10421553.155340651,5166380.511021818,NAmes,NO,green
910206010,"(42.020109857142856, -93.62818671428572)",-10422642.068931827,5163992.279277236,IDOTRR,DT,dodgerblue
903232030,"(42.03245227272727, -93.62260726262626)",-10422020.967214191,5165841.87737572,BrkSide,DT,dodgerblue
921201060,"(41.993447992458734, -93.64681158483924)",-10424715.380037935,5159998.035617971,Timber,SW,purple
535353040,"(42.03499897448807, -93.61863851557771)",-10421579.16831366,5166223.5633078655,NAmes,NO,green
534427040,"(42.04200866666667, -93.62169166666666)",-10421919.043538196,5167274.21717809,NAmes,NO,green
527368020,"(42.049145333333335, -93.639331)",-10423882.645142797,5168344.021814293,Somerst,NW,yellow
905103110,"(42.03239792399196, -93.67362276162545)",-10427699.986585347,5165833.732046902,Sawyer,NW,yellow
528477080,"(42.052356, -93.64225902147986)",-10424208.591002967,5168825.348179617,Somerst,NW,yellow
903230120,"(42.03141083558686, -93.62472565057041)",-10422256.785081437,5165685.796796557,BrkSide,DT,dodgerblue
906475050,"(42.02464895423611, -93.68203606488625)",-10428636.551220227,5164672.453272915,ClearCr,SW,purple
528429070,"(42.0555415047283, -93.64257687432331)",-10424243.974219646,5169302.926444298,Somerst,NW,yellow
905426010,"(42.02822981289852, -93.66349395424875)",-10426572.452905828,5165209.071554028,Edwards,SW,purple
528150080,"(42.05981703400088, -93.6551864675853)",-10425647.667720681,5169943.961372888,NridgHt,NW,yellow
534450090,"(42.036499771402205, -93.62970391791234)",-10422810.963266972,5166448.50182181,BrkSide,DT,dodgerblue
534403440,"(42.04131004433642, -93.62774527117209)",-10422592.927709203,5167169.498356438,NAmes,NO,green
905201080,"(42.03230660297078, -93.66484362593185)",-10426722.69767033,5165820.045640237,Sawyer,NW,yellow
914476380,"(41.9958225, -93.602322)",-10419762.822108028,5160353.6953488495,Mitchel,SE,red
533223110,"(42.046218828212254, -93.64544334040303)",-10424563.067764018,5167905.316655379,Somerst,NW,yellow
534426040,"(42.04110597278998, -93.62338267151682)",-10422107.285337046,5167138.909611771,NAmes,NO,green
527358140,"(42.049460411604926, -93.63618913624374)",-10423532.89446931,5168391.25562535,NWAmes,NO,green
528102030,"(42.06181159183674, -93.65861938775511)",-10426029.818645919,5170243.022444068,NridgHt,NW,yellow
905107320,"(42.03127018084184, -93.6723511432398)",-10427558.430674171,5165664.717012594,Sawyer,NW,yellow
528228290,"(42.062586860572075, -93.64170654972129)",-10424147.090128124,5170359.267634473,Blmngtn,NO,green
527427210,"(42.0554806326207, -93.6244069848543)",-10422221.311376186,5169293.800132104,NAmes,NO,green
909100110,"(42.022505897959185, -93.6556846734694)",-10425703.127746008,5164351.314820577,SWISU,SW,purple
528228415,"(42.062657645458366, -93.6404592288353)",-10424008.239002239,5170369.881318515,Blmngtn,NO,green
909281130,"(42.017082540110366, -93.6409719833404)",-10424065.318572652,5163538.66928068,Crawfor,SW,purple
907202240,"(42.0210402, -93.68444199999999)",-10428904.378691971,5164131.685209381,CollgCr,SW,purple
903400040,"(42.02943135849678, -93.62580581729026)",-10422377.028690662,5165389.13886391,BrkSide,DT,dodgerblue
532351060,"(42.03608293877551, -93.67452128571429)",-10427800.009829381,5166386.026672555,Sawyer,NW,yellow
532377100,"(42.03468518793098, -93.67212195721362)",-10427532.91780244,5166176.533844015,Sawyer,NW,yellow
527325240,"(42.054201817523875, -93.63046370018368)",-10422895.541842533,5169102.074509693,NWAmes,NO,green
528390210,"(42.050904800001526, -93.65094213329934)",-10425175.190589212,5168607.78884781,NoRidge,NW,yellow
532354150,"(42.03462185714285, -93.67417240816327)",-10427761.172958052,5166167.042028295,Sawyer,NW,yellow
903452025,0,-10421771.804958373,5166153.874296733,IDOTRR,DT,dodgerblue
528456240,"(42.051244347699615, -93.64736223447908)",-10424776.67807545,5168658.692323534,Somerst,NW,yellow
534225120,"(42.04820777421599, -93.62460230980588)",-10422243.054850334,5168203.472441093,NAmes,NO,green
906382060,"(42.02479737104799, -93.68888958084088)",-10429399.48112644,5164694.6940347105,CollgCr,SW,purple
528166060,"(42.05940593144763, -93.65790408637753)",-10425950.191660801,5169882.322427721,NridgHt,NW,yellow
533253180,"(42.04261138560274, -93.64761730261614)",-10424805.072130585,5167364.561646594,Greens,NW,yellow
528315110,"(42.05422474660817, -93.65546154545625)",-10425678.289249204,5169105.512105565,NoRidge,NW,yellow
535150280,"(42.042162530612245, -93.61893795918367)",-10421612.502223395,5167297.28051069,NAmes,NO,green
902305110,"(42.02816779591837, -93.61685391836734)",-10421380.50786093,5165199.777591473,OldTown,DT,dodgerblue
907125040,"(42.02223673469388, -93.69211408163265)",-10429758.430912642,5164310.981285852,CollgCr,SW,purple
910203020,0,-10421771.804958373,5166153.874296733,IDOTRR,DT,dodgerblue
528363020,"(42.05071779591837, -93.65623720408163)",-10425764.635172412,5168579.7541463375,NoRidge,NW,yellow
923202025,"(41.99317417475513, -93.6083826859676)",-10420437.494583799,5159957.0233647,Mitchel,SE,red
528429100,0,-10421771.804958373,5166153.874296733,Somerst,NW,yellow
533236040,"(42.04713095757547, -93.64229065662519)",-10424212.112611236,5168042.049548875,Somerst,NW,yellow
535151110,"(42.044728274740415, -93.61893998198953)",-10421612.727401115,5167681.879231424,NAmes,NO,green
905377020,"(42.023736539499836, -93.67092348820782)",-10427399.504842984,5164535.725975941,Edwards,SW,purple
903401020,"(42.028311429749316, -93.62558708257562)",-10422352.67925361,5165221.302797958,BrkSide,DT,dodgerblue
906230010,"(42.030704995815555, -93.67974620831589)",-10428381.645552825,5165580.013776304,SawyerW,NW,yellow
534479140,"(42.03485555126173, -93.62053642728075)",-10421790.442878012,5166202.067401406,NAmes,NO,green
909253180,"(42.016757163265304, -93.64838344897959)",-10424890.359153636,5163489.916441989,SWISU,SW,purple
531379030,"(42.036860243728135, -93.68918278391689)",-10429432.12034356,5166502.529982385,SawyerW,NW,yellow
907227090,"(42.020933, -93.683124)",-10428757.659603108,5164115.621870434,CollgCr,SW,purple
909282110,"(42.01601802360942, -93.6402420555802)",-10423984.063386068,5163379.168380555,Crawfor,SW,purple
528166120,"(42.058667, -93.656246)",-10425765.614329563,5169771.531234179,NridgHt,NW,yellow
914467050,"(41.99707492449542, -93.6046475171096)",-10420021.6974885,5160541.291995198,Mitchel,SE,red
905427140,"(42.026465793737074, -93.66032570849042)",-10426219.765401304,5164944.716396331,Edwards,SW,purple
527165010,"(42.05693255102041, -93.63776287755103)",-10423708.082550274,5169511.482848085,Gilbert,NO,green
527359050,"(42.04958755865923, -93.63540150292951)",-10423445.215529835,5168410.316479066,NWAmes,NO,green
535180030,"(42.04289140503031, -93.61287066175693)",-10420937.09376336,5167406.535410106,NAmes,NO,green
902427150,"(42.027112674708874, -93.60476359890073)",-10420034.61965438,5165041.656850573,OldTown,DT,dodgerblue
905451300,"(42.0241288, -93.66786760000001)",-10427059.324923769,5164594.5068092365,Edwards,SW,purple
903233100,"(42.03154212121212, -93.62152304040404)",-10421900.272148507,5165705.472482133,BrkSide,DT,dodgerblue
902301030,"(42.02928091836735, -93.6171027755102)",-10421408.210511353,5165366.593258145,OldTown,DT,dodgerblue
534275010,"(42.04322796774737, -93.62353145339101)",-10422123.847659519,5167456.985025548,NAmes,NO,green
908152070,"(42.01978, -93.67514)",-10427868.884788614,5163942.85278198,Edwards,SW,purple
905104090,"(42.0314912306776, -93.6770425386448)",-10428080.674421767,5165697.845548205,Sawyer,NW,yellow
535375040,"(42.037338285714284, -93.61408085714287)",-10421071.812097482,5166574.1801417,OldTown,DT,dodgerblue
907202220,"(42.021082, -93.684519)",-10428912.950292762,5164137.9487201525,CollgCr,SW,purple
907227050,"(42.0207578, -93.68312262857144)",-10428757.506936377,5164089.3691583555,CollgCr,SW,purple
535382020,"(42.03524363636364, -93.61244363636364)",-10420889.557514023,5166260.23271618,OldTown,DT,dodgerblue
905403060,0,-10421771.804958373,5166153.874296733,Edwards,SW,purple
531376090,"(42.037596789612756, -93.6902622220076)",-10429552.282842163,5166612.925593736,SawyerW,NW,yellow
535427070,"(42.03966656627249, -93.60412723685246)",-10419963.780155204,5166923.156510404,NAmes,NO,green
923228270,"(41.99170768611459, -93.60181710725479)",-10419706.617704727,5159737.376568555,MeadowV,SE,red
