PID,MSSubClass,Foundation,PavedDrive,BsmtUnfSF,AllBathBsmt,AllBathAbv,HeatingQC,Neighborhood,YearBuilt,SalePrice,GarageCars,PorchArea,GoodLivArea,CentralAir,KitchenQual,ExterQual,BsmtCond,FireplaceQu,GarageQual,HasPool
531384030,2Fl,PConc,Y,295.0,0.0,2.5,Ex,SawyerW,1994,189000,2.0,218,2194.0,Y,Gd,Gd,TA,None,TA,0
531384070,2Fl,PConc,Y,384.0,0.0,2.5,Ex,SawyerW,1993,191750,2.0,229,2300.0,Y,Gd,Gd,TA,None,TA,0
531385020,1Fl,PConc,Y,1434.0,0.0,2.0,Ex,SawyerW,2001,189000,2.0,329,1454.0,Y,Gd,Gd,TA,TA,TA,0
531385060,2Fl,PConc,Y,355.0,1.0,2.5,Ex,SawyerW,2001,190500,2.0,68,2149.0,Y,Gd,Gd,TA,None,TA,0
531385070,1Fl,PConc,Y,1349.0,0.0,2.0,Ex,SawyerW,2000,179000,2.0,175,1349.0,Y,TA,TA,TA,None,TA,0
531385130,1Fl,PConc,Y,39.0,1.0,2.0,Ex,SawyerW,1998,215000,2.0,427,2937.0,Y,Gd,Gd,TA,Fa,TA,0
531450030,2Fl,PConc,Y,439.0,0.5,2.5,Gd,SawyerW,1992,175000,2.0,277,2134.0,Y,Gd,Gd,TA,None,TA,0
531450040,2Fl,PConc,Y,374.0,0.0,2.5,Ex,SawyerW,1992,175900,2.0,124,1990.0,Y,Gd,Gd,TA,None,TA,0
531450090,1Fl,CBlock,Y,78.0,1.0,2.0,Gd,SawyerW,1991,179200,2.0,163,2494.0,Y,Gd,TA,TA,None,TA,0
531450120,2Fl,PConc,Y,400.0,0.0,2.5,Ex,SawyerW,1992,171500,2.0,259,2146.0,Y,Gd,Gd,Gd,None,TA,0
531450170,2Fl,PConc,Y,406.0,0.0,2.5,Ex,SawyerW,1993,187000,2.0,214,2136.0,Y,Gd,Gd,TA,None,TA,0
531451020,1FlPUD,PConc,Y,598.0,1.0,2.0,Ex,SawyerW,1993,193000,2.0,69,2623.0,Y,Gd,Gd,TA,Fa,TA,0
531451030,1FlPUD,PConc,Y,1145.0,1.0,2.0,Gd,SawyerW,1992,179200,2.0,52,2005.0,Y,Gd,Gd,TA,None,TA,0
531451110,1FlPUD,CBlock,Y,261.0,0.0,2.0,TA,SawyerW,1980,143000,1.0,80,1585.0,Y,TA,TA,TA,TA,TA,0
531451150,2FlPUD,CBlock,Y,630.0,0.0,1.5,Ex,SawyerW,1980,128000,1.0,340,1266.0,Y,TA,TA,TA,TA,TA,0
531451280,2Fl,PConc,Y,1055.0,0.0,2.5,Ex,SawyerW,1992,189000,2.0,739,1845.0,Y,Gd,Gd,TA,TA,TA,0
531452010,2FlPUD,CBlock,Y,626.0,0.0,1.5,TA,SawyerW,1980,120000,1.0,28,1217.0,Y,TA,TA,TA,TA,TA,0
531452020,1FlPUD,CBlock,Y,918.0,0.0,2.0,TA,SawyerW,1979,99500,1.0,28,918.0,Y,TA,TA,TA,TA,TA,0
531452050,1FlPUD,CBlock,Y,0.0,1.0,1.0,TA,SawyerW,1984,125000,1.0,443,1496.0,Y,TA,TA,TA,None,TA,0
531452070,1FlPUD,PConc,Y,1332.0,0.0,2.0,Gd,SawyerW,1990,145000,2.0,60,1332.0,Y,Gd,Gd,TA,None,TA,0
531452080,1FlPUD,PConc,Y,494.0,1.0,2.0,Gd,SawyerW,1990,172000,2.0,46,2302.0,Y,Gd,Gd,TA,None,TA,0
531452100,1FlPUD,PConc,Y,939.0,0.0,2.0,Gd,SawyerW,1991,151000,2.0,64,1495.0,Y,Gd,Gd,TA,None,TA,0
531452140,1FlPUD,PConc,Y,899.0,0.0,2.0,Ex,SawyerW,1993,153900,2.0,63,1499.0,Y,Gd,Gd,TA,None,TA,0
531452180,2Fl,PConc,Y,594.0,0.0,2.5,Ex,SawyerW,1993,194500,2.0,678,2146.0,Y,Gd,Gd,TA,None,TA,0
531452210,2Fl,PConc,Y,362.0,0.0,2.5,Ex,SawyerW,1994,150000,2.0,40,1594.0,Y,Gd,TA,TA,None,TA,0
531452260,2Fl,PConc,Y,122.0,1.0,2.5,Ex,SawyerW,1994,184000,2.0,172,2172.0,Y,Gd,Gd,TA,None,TA,0
531453010,1Fl,PConc,Y,702.0,0.0,2.0,TA,SawyerW,1984,152000,2.0,0,1435.0,Y,TA,TA,TA,None,TA,0
531453040,2Fl,CBlock,Y,650.0,0.0,2.5,TA,SawyerW,1980,171000,2.0,254,1564.0,Y,TA,TA,TA,TA,TA,0
531453100,2Fl,CBlock,Y,345.0,0.0,2.5,TA,SawyerW,1986,162000,2.0,48,1731.0,Y,TA,TA,TA,None,TA,0
531453140,SPLIT,CBlock,Y,0.0,1.0,1.0,Gd,SawyerW,1983,144000,2.0,240,1724.0,Y,Gd,TA,TA,None,TA,0
531475220,DUP2FAM,Slab,Y,0.0,0.0,2.0,TA,SawyerW,1981,160000,2.0,0,1882.0,Y,TA,TA,None,TA,TA,0
531477020,1Fl,CBlock,N,721.0,0.0,1.0,Gd,SawyerW,1950,82000,1.0,274,841.0,Y,TA,Fa,Fa,None,TA,0
531477040,DUP2FAM,Slab,Y,0.0,0.0,2.0,TA,SawyerW,1977,144000,2.0,0,2020.0,Y,TA,TA,None,TA,TA,0
531477050,1Fl,BrkTil,Y,816.0,0.0,1.0,TA,SawyerW,1920,67500,1.0,201,1012.0,N,TA,TA,TA,None,TA,0
531478010,1Fl,CBlock,Y,0.0,1.0,1.0,TA,SawyerW,1966,107000,1.0,42,2112.0,Y,TA,TA,TA,None,TA,0
531479020,1Fl,BrkTil,N,784.0,0.0,1.0,TA,SawyerW,1928,76000,2.0,91,784.0,N,TA,TA,Fa,None,Fa,0
532351050,1Fl,PConc,Y,132.0,1.0,1.0,TA,Sawyer,1963,128000,1.0,201,1836.0,Y,TA,TA,Gd,TA,TA,0
532351060,1Fl,CBlock,Y,952.0,1.0,1.0,Ex,Sawyer,1962,129500,2.0,0,1024.0,Y,TA,TA,TA,None,TA,0
532351090,DUP2FAM,CBlock,Y,396.0,1.0,2.0,TA,Sawyer,1963,125000,2.0,0,3060.0,Y,TA,TA,TA,None,TA,0
532351140,DUP2FAM,Slab,Y,0.0,0.0,2.0,TA,Sawyer,1978,112000,2.0,0,1902.0,Y,TA,TA,None,None,TA,0
532351150,DUP2FAM,CBlock,Y,0.0,0.0,2.0,TA,Sawyer,1977,119500,2.0,0,1654.0,Y,TA,TA,None,None,TA,0
532353020,1Fl,CBlock,Y,28.0,1.0,1.0,Gd,Sawyer,1962,110000,2.0,28,1932.0,Y,TA,TA,TA,None,TA,0
532353030,1Fl,CBlock,Y,252.0,0.0,1.0,Gd,Sawyer,1962,144000,2.0,161,1823.0,Y,TA,TA,TA,TA,TA,0
532353050,1Fl,CBlock,Y,175.0,1.0,1.0,TA,Sawyer,1962,144000,1.0,316,1649.0,Y,TA,TA,TA,None,TA,0
532353120,1Fl,CBlock,Y,405.0,1.0,1.0,TA,Sawyer,1977,120750,1.0,192,1383.0,Y,TA,TA,TA,None,TA,0
532353130,1Fl,CBlock,Y,420.0,0.0,1.0,TA,Sawyer,1977,135000,2.0,192,1540.0,Y,TA,TA,TA,None,TA,0
532353180,SPLIT,CBlock,Y,0.0,1.0,1.0,TA,Sawyer,1977,151000,2.0,304,1718.0,Y,TA,TA,Gd,TA,TA,0
532354010,1Fl,CBlock,Y,340.0,1.0,1.0,TA,Sawyer,1963,132500,2.0,216,1600.0,Y,TA,TA,TA,None,TA,0
532354060,1Fl,CBlock,Y,640.0,0.0,1.0,TA,Sawyer,1962,132000,2.0,0,1474.0,Y,TA,TA,TA,None,TA,0
532354070,1Fl,CBlock,Y,411.0,1.0,1.0,Gd,Sawyer,1962,132500,1.0,132,1587.0,Y,Gd,TA,TA,None,TA,0
532354090,SPLIT,CBlock,Y,210.0,1.0,1.0,TA,Sawyer,1961,148000,2.0,192,2054.0,Y,Gd,TA,TA,None,TA,0
532354150,1Fl,CBlock,Y,100.0,1.0,1.0,Ex,Sawyer,1961,135000,1.0,132,1628.0,Y,Gd,TA,TA,TA,TA,0
532354160,1Fl,CBlock,Y,204.0,1.0,1.0,Ex,Sawyer,1961,141000,2.0,312,1524.0,Y,TA,TA,TA,None,TA,0
532354230,1Fl,CBlock,Y,0.0,0.0,1.0,TA,Sawyer,1961,122000,1.0,158,1728.0,Y,TA,TA,TA,None,TA,0
532376040,1Fl,CBlock,Y,108.0,1.0,1.5,TA,Sawyer,1961,129000,2.0,168,2052.0,Y,Fa,TA,TA,None,TA,0
532376080,1Fl,CBlock,Y,430.0,0.0,1.0,TA,Sawyer,1965,126000,1.0,0,1538.0,Y,TA,TA,TA,None,TA,0
532376090,1Fl,CBlock,Y,1140.0,0.0,1.5,TA,Sawyer,1962,143900,1.0,30,1696.0,Y,TA,TA,TA,TA,TA,0
532376110,1Fl,CBlock,Y,288.0,1.0,1.0,Ex,Sawyer,1963,129000,1.0,0,1536.0,Y,Gd,Gd,TA,None,TA,0
532376160,1Fl,CBlock,Y,224.0,1.0,1.0,Ex,Sawyer,1965,138500,1.0,560,1564.0,Y,TA,TA,TA,Gd,TA,0
532376170,DUP2FAM,CBlock,Y,0.0,1.0,1.0,Gd,Sawyer,1968,115000,1.0,0,1780.0,N,TA,TA,Fa,None,TA,0
532376180,1Fl,CBlock,Y,450.0,0.0,1.0,TA,Sawyer,1968,116000,1.0,155,1341.0,Y,TA,TA,TA,None,TA,0
532376250,1Fl,PConc,Y,744.0,1.0,1.0,Gd,Sawyer,1963,133500,2.0,277,1106.0,Y,TA,TA,TA,None,TA,0
532377050,1Fl,CBlock,Y,228.0,1.0,1.5,TA,Sawyer,1968,145000,2.0,188,1852.0,Y,TA,TA,TA,None,TA,0
532377060,1Fl,CBlock,Y,432.0,0.0,1.0,TA,Sawyer,1967,122000,1.0,0,1350.0,Y,TA,TA,TA,None,TA,0
532377100,1Fl,CBlock,Y,216.0,1.0,1.5,Fa,Sawyer,1963,133000,1.0,220,1864.0,Y,TA,TA,TA,None,TA,0
532377130,1Fl,CBlock,Y,270.0,1.0,1.0,Ex,Sawyer,1961,131400,1.0,165,1738.0,Y,TA,TA,TA,TA,TA,0
532377140,1Fl,CBlock,Y,161.0,1.0,1.0,TA,Sawyer,1961,128500,2.0,0,1815.0,Y,TA,TA,TA,None,TA,0
532378050,1Fl,CBlock,Y,312.0,0.0,1.5,TA,Sawyer,1965,120875,1.0,0,1736.0,Y,TA,TA,TA,None,TA,0
532378070,1Fl,CBlock,Y,0.0,1.0,1.0,TA,Sawyer,1965,137000,1.0,180,1870.0,Y,TA,TA,TA,None,TA,0
532378110,1Fl,CBlock,Y,381.0,1.0,1.5,Ex,Sawyer,1962,127000,1.0,104,1699.0,Y,TA,TA,TA,None,TA,0
532378120,1Fl,CBlock,Y,0.0,0.0,1.0,Gd,Sawyer,1965,62383,1.0,236,1728.0,Y,TA,TA,TA,Po,TA,0
532378130,1Fl,CBlock,Y,268.0,0.0,1.0,TA,Sawyer,1964,124000,0.0,0,1556.0,N,TA,TA,TA,None,None,0
532378160,1Fl,CBlock,Y,447.0,0.0,1.0,TA,Sawyer,1961,135000,1.0,0,1701.0,Y,TA,TA,TA,TA,TA,0
532378180,1Fl,CBlock,Y,182.0,0.5,1.0,Gd,Sawyer,1962,123000,1.0,0,1642.0,Y,TA,TA,TA,None,TA,0
532378200,1Fl,CBlock,Y,80.0,1.5,1.0,Gd,Sawyer,1961,142000,1.0,168,1744.0,Y,Gd,TA,TA,None,TA,0
532378220,1Fl,CBlock,Y,253.0,0.0,1.0,TA,Sawyer,1967,129200,1.0,64,1600.0,Y,TA,TA,TA,Po,TA,0
532378240,1Fl,CBlock,Y,277.0,0.0,1.0,TA,Sawyer,1967,125500,1.0,0,1501.0,Y,TA,TA,TA,None,TA,0
532476050,SPLIT,CBlock,Y,228.0,2.0,2.0,Gd,Veenker,1974,260000,2.0,741,4166.0,Y,Gd,Gd,TA,TA,TA,1
532476080,2Fl,PConc,Y,496.0,1.0,2.5,Gd,Veenker,1990,300000,2.0,281,3230.0,Y,Gd,Gd,TA,TA,TA,0
532477030,1Fl,CBlock,Y,630.0,0.5,2.0,TA,Veenker,1974,192000,2.0,390,2230.0,Y,TA,TA,TA,TA,TA,0
532477040,2Fl,CBlock,Y,36.0,1.0,2.5,TA,Veenker,1974,294000,2.0,267,3323.0,Y,Gd,Gd,TA,Gd,TA,0
532478020,1Fl,CBlock,Y,189.0,1.0,2.0,Gd,Veenker,1980,275000,3.0,717,3839.0,Y,Gd,Gd,Gd,Gd,TA,0
532479020,1Fl,CBlock,Y,0.0,0.0,2.0,TA,Sawyer,1972,140000,2.0,92,2642.0,Y,TA,TA,TA,Gd,TA,0
532479050,1Fl,CBlock,Y,250.0,1.0,1.0,TA,Sawyer,1974,129000,2.0,183,1824.0,Y,TA,TA,TA,None,TA,0
532479120,SPLIT,CBlock,Y,0.0,1.0,2.0,TA,Sawyer,1975,171000,2.0,0,3091.0,Y,TA,TA,TA,TA,TA,0
533110130,2Fl,CBlock,Y,1288.0,0.0,2.5,Ex,NoRidge,1991,260000,2.0,209,2417.0,Y,Gd,Gd,TA,TA,TA,0
533120030,2Fl,PConc,Y,971.0,0.0,2.5,Ex,NoRidge,1990,302000,2.0,500,3292.0,Y,Gd,Gd,TA,Ex,Gd,0
533125080,2Fl,PConc,Y,226.0,1.0,2.5,Ex,NoRidge,1990,290000,2.0,684,3387.0,Y,Gd,Gd,TA,Gd,TA,0
533125120,2Fl,PConc,Y,216.0,1.0,2.5,Ex,NoRidge,1992,334000,3.0,571,3944.0,Y,Gd,Gd,TA,TA,TA,0
533125140,2Fl,PConc,Y,1328.0,1.0,2.5,Ex,NoRidge,1993,372500,2.0,343,3306.0,Y,Gd,Gd,TA,Ex,TA,0
533128030,2Fl,PConc,Y,367.0,1.0,2.5,Ex,NoRidge,1992,268000,2.0,40,3023.0,Y,Gd,Gd,TA,TA,TA,0
533128090,1Fl,PConc,Y,168.0,1.0,2.0,Ex,NoRidge,1994,262000,3.0,306,3080.0,Y,Gd,Gd,TA,Fa,TA,0
533130020,2Fl,PConc,Y,76.0,1.0,2.5,Ex,NoRidge,1992,190000,2.0,279,2597.0,Y,Gd,Gd,TA,TA,TA,0
533130130,2Fl,PConc,Y,0.0,1.0,2.5,Ex,NoRidge,1993,362500,3.0,162,3580.0,Y,Gd,Gd,TA,TA,TA,0
533130160,2Fl,PConc,Y,261.0,1.0,2.5,Ex,NoRidge,1992,285000,3.0,228,3354.0,Y,Gd,Gd,TA,TA,TA,0
533130170,1Fl,PConc,Y,983.0,0.0,2.5,Ex,NoRidge,1992,285000,2.0,33,3572.0,Y,Gd,Gd,TA,TA,TA,0
533135020,2Fl,PConc,Y,158.0,0.5,2.5,Ex,NoRidge,1991,235000,2.0,562,2572.0,Y,Gd,Gd,TA,TA,TA,0
533205060,1FlPUD,PConc,Y,190.0,1.0,2.0,Ex,Somerst,2004,260000,2.0,218,2786.0,Y,Gd,Gd,TA,Gd,TA,0
533205110,1FlPUD,PConc,Y,527.0,1.0,2.0,Ex,Somerst,2004,214000,2.0,216,2229.0,Y,Gd,Gd,TA,Gd,TA,0
533206020,2FlPUD,PConc,Y,1376.0,0.0,2.5,Ex,Somerst,2004,280750,3.0,177,3005.0,Y,Gd,Gd,TA,TA,TA,0
533206040,1FlPUD,PConc,Y,1143.0,0.0,1.5,Ex,Somerst,2004,176400,2.0,191,1143.0,Y,Gd,Gd,TA,Gd,TA,0
533206050,1FlPUD,PConc,Y,1375.0,0.0,2.0,Ex,Somerst,2004,196000,2.0,314,1407.0,Y,Gd,Gd,TA,None,TA,0
533206060,1FlPUD,PConc,Y,1081.0,1.0,2.0,Ex,Somerst,2006,166000,2.0,60,1211.0,Y,Gd,Gd,TA,None,TA,0
533206070,1FlPUD,PConc,Y,1451.0,1.0,2.0,Ex,Somerst,2006,193800,2.0,120,1625.0,Y,Gd,Gd,TA,None,TA,0
533208020,1FlPUD,PConc,Y,415.0,1.0,2.0,Ex,Somerst,2006,194000,2.0,241,2289.0,Y,Gd,Gd,Gd,Gd,TA,0
533208040,1FlPUD,PConc,Y,135.0,1.0,1.5,Ex,Somerst,2006,199900,2.0,116,2347.0,Y,Gd,Gd,TA,None,TA,0
533208050,1FlPUD,PConc,Y,208.0,1.0,1.5,Ex,Somerst,2005,197000,2.0,84,2286.0,Y,Gd,Gd,TA,Gd,TA,0
533208080,2FlPUD,PConc,Y,625.0,0.0,2.5,Ex,Somerst,2006,171900,2.0,54,1250.0,Y,Gd,Gd,TA,None,TA,0
533208090,2FlPUD,PConc,Y,840.0,0.0,2.5,Ex,Somerst,2004,190000,2.0,111,1680.0,Y,Gd,Gd,TA,None,TA,0
533208140,1FlPUD,PConc,Y,1211.0,0.0,2.0,Ex,Somerst,2004,178000,2.0,100,1269.0,Y,Gd,Gd,TA,None,TA,0
533210060,2FlPUD,PConc,Y,320.0,0.0,2.5,Ex,Somerst,2004,155000,2.0,172,1480.0,Y,Gd,Gd,TA,None,TA,0
533212010,2FlPUD,PConc,Y,600.0,0.0,2.5,Ex,Somerst,2004,151000,2.0,172,1200.0,Y,Gd,Gd,TA,None,TA,0
533212020,2FlPUD,PConc,Y,190.0,1.0,2.5,Ex,Somerst,2004,149500,2.0,172,1610.0,Y,Gd,Gd,TA,None,TA,0
533212050,2FlPUD,PConc,Y,210.0,1.0,2.5,Ex,Somerst,2005,165000,2.0,166,1590.0,Y,Gd,Gd,TA,None,TA,0
533212060,2FlPUD,PConc,Y,224.0,1.0,2.5,Ex,Somerst,2005,152000,2.0,166,1612.0,Y,Gd,Gd,TA,None,TA,0
533212100,2FlPUD,PConc,Y,600.0,0.0,2.5,Ex,Somerst,2005,151000,2.0,166,1120.0,Y,Gd,TA,TA,None,TA,0
533212110,2FlPUD,PConc,Y,600.0,0.0,2.5,Ex,Somerst,2005,147400,2.0,166,1143.0,Y,Gd,Gd,TA,None,TA,0
533212120,2FlPUD,PConc,Y,600.0,0.0,2.5,Ex,Somerst,2005,149900,2.0,166,1143.0,Y,Gd,Gd,TA,None,TA,0
533213010,1FlPUD,PConc,Y,1726.0,0.0,2.5,Ex,Somerst,2008,222000,2.0,254,1726.0,Y,Gd,Gd,TA,Gd,TA,0
533213020,1FlPUD,PConc,Y,183.0,1.0,1.5,Ex,Somerst,2008,195000,2.0,169,2218.0,Y,Gd,Gd,TA,Gd,TA,0
533213040,2FlPUD,PConc,Y,348.0,0.0,2.5,Gd,Somerst,1999,172500,2.0,24,1852.0,Y,TA,TA,TA,None,TA,0
533213070,2FlPUD,PConc,Y,195.0,0.0,2.5,Gd,Somerst,1999,179400,2.0,0,2050.0,Y,TA,TA,TA,None,TA,0
533213120,2FlPUD,PConc,Y,194.0,1.0,2.5,Gd,Somerst,1999,172900,2.0,32,2099.0,Y,TA,TA,TA,None,TA,0
533213130,2FlPUD,PConc,Y,179.0,1.0,2.5,Gd,Somerst,1999,176500,2.0,0,2066.0,Y,TA,TA,TA,TA,TA,0
533213140,2FlPUD,PConc,Y,310.0,0.0,2.5,Gd,Somerst,1999,176000,2.0,32,1877.0,Y,TA,TA,TA,Fa,TA,0
533215020,1FlPUD,PConc,Y,587.0,1.0,2.0,Ex,Somerst,2000,300000,2.0,298,2665.0,Y,Ex,Gd,TA,TA,TA,0
533215030,1FlPUD,PConc,Y,306.0,1.0,1.5,Ex,Somerst,2001,285000,2.0,322,2314.0,Y,Gd,Gd,TA,TA,TA,0
533215040,1FlPUD,PConc,Y,455.0,1.0,1.5,Ex,Somerst,2001,290000,2.0,213,2383.0,Y,Ex,Gd,TA,TA,TA,0
533215070,1FlPUD,PConc,Y,416.0,1.0,2.0,Ex,Somerst,1999,305000,2.0,237,2698.0,Y,Ex,Gd,TA,TA,TA,0
533215080,1FlPUD,PConc,Y,460.0,1.0,2.0,Ex,Somerst,1999,328900,2.0,162,2947.0,Y,Gd,Gd,TA,TA,TA,0
533217050,2FlPUD,PConc,Y,90.0,1.0,2.5,Ex,Somerst,1999,160000,2.0,48,1762.0,Y,Gd,Gd,TA,None,TA,0
533217060,2FlPUD,PConc,Y,72.0,1.0,2.5,Ex,Somerst,1999,170000,2.0,20,2004.0,Y,Gd,Gd,TA,None,TA,0
533221030,2FlPUD,PConc,Y,336.0,0.0,2.5,Ex,Somerst,2000,168500,2.0,32,1932.0,Y,Gd,Gd,TA,TA,TA,0
533221040,2FlPUD,PConc,Y,249.0,1.0,2.5,Ex,Somerst,2000,180000,2.0,32,2019.0,Y,Gd,Gd,TA,None,TA,0
533221060,2FlPUD,PConc,Y,339.0,0.0,2.5,Ex,Somerst,2000,177000,2.0,32,1990.0,Y,Gd,Gd,TA,None,TA,0
533221080,2FlPUD,PConc,Y,403.0,0.0,2.5,Ex,Somerst,2000,166000,2.0,32,1877.0,Y,Gd,Gd,TA,None,TA,0
533221090,2FlPUD,PConc,Y,378.0,0.0,2.5,Ex,Somerst,2000,177500,2.0,32,1951.0,Y,Gd,Gd,TA,None,TA,0
533221100,2FlPUD,PConc,Y,320.0,0.0,2.5,Ex,Somerst,2000,177000,2.0,0,1961.0,Y,Gd,Gd,TA,TA,TA,0
533221110,2FlPUD,PConc,Y,290.0,1.0,2.5,Ex,Somerst,2000,177000,2.0,32,1978.0,Y,Gd,Gd,TA,None,TA,0
533223010,2FlPUD,PConc,Y,241.0,1.0,2.5,Ex,Somerst,1999,183900,2.0,34,1902.0,Y,Gd,Gd,TA,None,TA,0
533223020,2FlPUD,PConc,Y,92.0,1.0,2.5,Ex,Somerst,1999,155000,2.0,44,2020.0,Y,Gd,Gd,TA,None,TA,0
533223030,2FlPUD,PConc,Y,142.0,1.0,2.5,Ex,Somerst,1999,156000,2.0,34,2001.0,Y,Gd,Gd,TA,None,TA,0
533223050,2FlPUD,PConc,Y,312.0,0.0,2.5,Ex,Somerst,2004,148800,2.0,60,1341.0,Y,Gd,Gd,TA,None,TA,0
533223080,2FlPUD,PConc,Y,32.0,1.0,2.5,Ex,Somerst,2000,165000,2.0,203,2023.0,Y,Gd,Gd,TA,None,TA,0
533223100,2FlPUD,PConc,Y,286.0,0.0,2.5,Ex,Somerst,2003,147110,2.0,50,1324.0,Y,Gd,Gd,TA,None,TA,0
533223110,2FlPUD,PConc,Y,530.0,0.0,2.5,Ex,Somerst,2003,139000,2.0,50,1080.0,Y,Gd,Gd,TA,None,TA,0
533234020,2Fl,PConc,Y,177.0,1.0,2.5,Ex,Somerst,2001,223000,2.0,0,2470.0,Y,TA,TA,TA,TA,TA,0
533236040,2FlPUD,PConc,Y,776.0,0.0,2.5,Ex,Somerst,1999,174000,2.0,206,1441.0,Y,Gd,Gd,TA,None,TA,0
533236050,2FlPUD,PConc,Y,321.0,1.0,2.5,Ex,Somerst,1999,172500,2.0,115,2388.0,Y,Gd,Gd,TA,None,TA,0
533236060,2FlPUD,PConc,Y,348.0,1.0,2.5,Ex,Somerst,1999,170000,2.0,169,2198.0,Y,Gd,Gd,TA,None,TA,0
533236070,2FlPUD,PConc,Y,147.0,1.0,2.5,Ex,Somerst,1999,200000,2.0,169,2420.0,Y,Gd,Gd,TA,None,TA,0
533236090,2FlPUD,PConc,Y,0.0,1.0,2.5,Ex,Somerst,1998,345000,2.0,184,3363.0,Y,Ex,Ex,TA,TA,TA,0
533241010,2Fl,PConc,Y,569.0,0.0,2.5,Ex,Somerst,1997,200000,1.0,492,1694.0,Y,Gd,Gd,TA,TA,TA,0
533241030,2Fl,PConc,Y,326.0,0.0,2.5,Ex,Somerst,1997,239000,2.0,208,2599.0,Y,Gd,Gd,TA,TA,TA,0
533242030,1Fl,PConc,Y,1568.0,0.0,2.0,Ex,Somerst,2001,221000,2.0,266,1568.0,Y,Gd,Gd,TA,TA,TA,0
533242080,1Fl,PConc,Y,1339.0,0.0,2.0,Ex,Somerst,1999,204000,2.0,350,1358.0,Y,Gd,Gd,TA,None,TA,0
533242090,2Fl,PConc,Y,90.0,1.0,2.5,Ex,Somerst,2003,301000,2.0,228,3012.0,Y,Gd,Gd,TA,Gd,TA,0
533244030,2Fl,PConc,Y,491.0,1.0,2.5,Ex,Somerst,2000,254000,2.0,464,2332.0,Y,Gd,Gd,TA,TA,TA,0
533244040,2Fl,PConc,Y,319.0,1.0,2.5,Ex,Somerst,1998,312500,2.0,327,3263.0,Y,Gd,Gd,TA,TA,Gd,0
533250050,1FlPUD,PConc,Y,474.0,1.0,1.5,Ex,Veenker,1996,245500,2.0,374,2074.0,Y,Ex,Gd,TA,Gd,TA,0
533250110,1FlPUD,PConc,Y,0.0,1.0,1.5,Ex,Veenker,1995,217500,2.0,196,2469.0,Y,Gd,Gd,TA,Fa,TA,0
533250130,1FlPUD,PConc,Y,0.0,1.0,1.5,Ex,Veenker,1995,270000,2.0,246,2988.0,Y,Ex,Gd,Gd,Gd,TA,0
533250160,1FlPUD,PConc,Y,100.0,2.0,1.5,Ex,Veenker,1993,324000,2.0,152,3338.0,Y,Gd,Gd,TA,Gd,TA,0
533250190,1FlPUD,PConc,Y,0.0,1.0,1.5,Ex,Veenker,1994,279700,2.0,247,2988.0,Y,Gd,Gd,TA,Gd,TA,0
533251110,1Fl,CBlock,Y,270.0,1.0,2.5,Ex,Veenker,1980,255000,2.0,196,4094.0,Y,Gd,Gd,TA,TA,Gd,0
533251120,1Fl,PConc,Y,572.0,0.0,2.0,TA,Veenker,1984,162500,2.0,0,1892.0,Y,TA,TA,TA,None,TA,0
533251130,SPLIT,PConc,Y,289.0,1.0,1.5,Ex,Veenker,1978,194000,2.0,348,2503.0,Y,Gd,TA,TA,TA,TA,0
533252020,1Fl,CBlock,Y,441.0,1.0,1.5,TA,Veenker,1977,165000,2.0,240,1975.0,Y,TA,Gd,TA,TA,TA,0
533252040,1Fl,CBlock,Y,306.0,1.0,2.0,Ex,Veenker,1977,318750,2.0,846,3082.0,Y,Ex,Ex,Gd,Gd,TA,0
533252130,1Fl,CBlock,Y,280.0,1.0,2.0,TA,Veenker,1976,218000,2.0,201,2594.0,Y,Gd,Gd,TA,Fa,TA,0
533253030,1FlPUD,CBlock,Y,44.0,1.0,1.0,Gd,Greens,1980,214000,2.0,211,2426.0,Y,TA,Gd,TA,TA,TA,0
533253050,1FlPUD,CBlock,Y,176.0,1.0,1.0,TA,Greens,1980,188000,2.0,241,1896.0,Y,Gd,Gd,TA,TA,TA,0
533253060,1FlPUD,CBlock,Y,0.0,1.0,1.0,TA,Greens,1980,155000,2.0,175,1516.0,Y,Gd,Gd,TA,TA,TA,0
533253070,1FlPUD,CBlock,Y,266.0,1.0,1.0,TA,Greens,1981,211500,2.0,211,2186.0,Y,Gd,Gd,TA,TA,TA,0
533253090,1FlPUD,CBlock,Y,419.0,1.0,1.0,TA,Greens,1980,190000,2.0,211,2033.0,Y,Gd,Gd,TA,Fa,TA,0
533253160,1FlPUD,CBlock,Y,48.0,1.0,1.0,TA,Greens,1978,170000,2.0,193,2404.0,Y,Gd,Gd,TA,TA,TA,0
533253180,1FlPUD,CBlock,Y,0.0,1.0,1.0,TA,Greens,1978,213750,2.0,222,2352.0,Y,Gd,Gd,TA,TA,TA,0
533253210,1FlPUD,CBlock,Y,174.0,1.0,1.0,TA,Greens,1978,206000,2.0,301,2278.0,Y,Gd,Gd,TA,TA,TA,0
533254050,1Fl,CBlock,Y,1619.0,0.0,1.5,TA,Veenker,1981,241600,2.0,466,1861.0,Y,Gd,Gd,TA,None,TA,0
533254100,SPLIT,CBlock,Y,528.0,0.0,2.5,Ex,Veenker,1976,187000,2.0,213,1855.0,Y,TA,Gd,TA,TA,TA,0
533254130,1Fl,CBlock,Y,284.0,0.5,2.0,Ex,Veenker,1976,181500,2.0,298,2240.0,Y,TA,TA,TA,TA,TA,0
