PID,SalePrice,MSSubClass,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Pool,PorchArea,TotalBath
528166060,386250,20,103.0,13472,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,10,5,2003,2003,Hip,CompShg,VinylSd,BrkFace,922.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,56.0,Unf,0.0,2336.0,GasA,Ex,Y,SBrkr,2392,0,0,3,1,Ex,8,Typ,1,Ex,Attchd,Fin,3.0,968.0,TA,TA,Y,248,None,None,None,0,6,2009,WD ,Normal,No,105,2.0
528166090,445000,20,110.0,15274,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,9,5,2003,2003,Hip,CompShg,VinylSd,BrkFace,724.0,Gd,TA,PConc,Ex,TA,No,GLQ,1972.0,Unf,0.0,480.0,GasA,Ex,Y,SBrkr,2452,0,0,3,1,Ex,10,Typ,1,Gd,Attchd,Fin,3.0,886.0,TA,TA,Y,0,None,MnPrv,None,0,7,2009,WD ,Normal,No,116,4.0
528166120,412500,60,110.0,13688,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,9,5,2003,2004,Gable,CompShg,VinylSd,BrkFace,664.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1016.0,Unf,0.0,556.0,GasA,Ex,Y,SBrkr,1572,1096,0,3,1,Ex,10,Typ,2,Gd,BuiltIn,Fin,3.0,726.0,TA,TA,Y,400,None,None,None,0,3,2008,WD ,Normal,No,0,3.5
528166150,350000,60,110.0,14277,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,8,5,2003,2003,Gable,CompShg,VinylSd,BrkFace,280.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,938.0,Unf,0.0,379.0,GasA,Ex,Y,SBrkr,1217,1168,0,3,1,Gd,7,Typ,1,Gd,Attchd,Fin,3.0,818.0,TA,TA,Y,192,None,None,None,0,1,2007,WD ,Normal,No,228,3.5
528168030,290000,60,96.0,13262,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,8,5,2003,2004,Gable,CompShg,VinylSd,Stone,186.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1082.0,GasA,Ex,Y,SBrkr,1105,1295,0,4,1,Gd,10,Typ,1,Gd,BuiltIn,Fin,3.0,730.0,TA,TA,Y,114,None,None,None,0,6,2009,WD ,Normal,No,40,3.5
528168040,285000,60,93.0,11999,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,8,5,2003,2004,Hip,CompShg,VinylSd,BrkFace,340.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1181.0,GasA,Ex,Y,SBrkr,1234,1140,0,4,1,Ex,10,Typ,1,Gd,BuiltIn,Fin,3.0,656.0,TA,TA,Y,104,None,None,None,0,5,2007,WD ,Normal,No,100,2.5
528170040,437154,60,56.0,20431,Pave,None,IR2,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,9,5,2005,2006,Hip,CompShg,CemntBd,BrkFace,870.0,Ex,TA,PConc,Ex,TA,No,GLQ,1410.0,Unf,0.0,438.0,GasA,Ex,Y,SBrkr,1848,880,0,4,1,Ex,10,Typ,2,Ex,Attchd,Fin,3.0,706.0,TA,TA,Y,0,None,None,None,0,4,2006,New,Partial,No,0,3.5
528170070,284000,60,85.0,10625,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,7,5,2003,2004,Gable,CompShg,VinylSd,BrkFace,292.0,Gd,TA,PConc,Gd,TA,No,GLQ,866.0,Unf,0.0,132.0,GasA,Ex,Y,SBrkr,1006,1040,0,3,1,Gd,8,Typ,1,Gd,BuiltIn,RFn,3.0,871.0,TA,TA,Y,320,None,None,None,0,8,2008,WD ,Normal,No,62,3.5
528172020,275000,60,74.0,10927,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,8,5,2005,2005,Gable,CompShg,VinylSd,BrkFace,280.0,Gd,TA,PConc,Gd,TA,Av,GLQ,546.0,Unf,0.0,512.0,GasA,Ex,Y,SBrkr,1058,846,0,3,1,Ex,8,Typ,1,Gd,BuiltIn,Fin,2.0,736.0,TA,TA,Y,179,None,None,None,0,6,2006,WD ,Normal,No,60,3.5
528172050,245700,20,70.0,9926,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,7,5,2005,2006,Gable,CompShg,VinylSd,BrkFace,210.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,1178.0,Unf,0.0,436.0,GasA,Ex,Y,SBrkr,1614,0,0,3,1,Gd,7,Typ,0,None,Attchd,RFn,3.0,878.0,TA,TA,Y,100,None,None,None,0,5,2007,WD ,Normal,No,38,3.0
528172060,255900,20,70.0,9658,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,8,5,2006,2006,Gable,CompShg,VinylSd,Stone,383.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1598.0,GasA,Gd,Y,SBrkr,1606,0,0,3,1,Gd,6,Typ,1,Gd,Attchd,RFn,3.0,871.0,TA,TA,Y,230,None,None,None,0,7,2009,WD ,Normal,No,60,2.0
528172070,232698,20,71.0,9254,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,8,5,2005,2005,Gable,CompShg,VinylSd,BrkFace,210.0,Gd,TA,PConc,Gd,TA,No,GLQ,119.0,Unf,0.0,1602.0,GasA,Ex,Y,SBrkr,1721,0,0,3,1,Gd,7,Typ,0,None,Attchd,RFn,2.0,554.0,TA,TA,Y,168,None,None,None,0,1,2007,WD ,Normal,No,27,3.0
528172080,284000,20,92.0,10845,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,8,5,2003,2004,Gable,CompShg,VinylSd,BrkFace,504.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,1149.0,Unf,0.0,454.0,GasA,Ex,Y,SBrkr,1575,0,0,2,1,Gd,7,Typ,1,TA,Attchd,Fin,3.0,732.0,TA,TA,Y,216,None,None,None,0,6,2008,WD ,Normal,No,28,3.0
528172150,279000,60,92.0,13215,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,8,5,2004,2004,Gable,CompShg,VinylSd,BrkFace,112.0,Gd,TA,PConc,Gd,TA,No,GLQ,994.0,Unf,0.0,426.0,GasA,Ex,Y,SBrkr,1426,488,0,3,1,Gd,9,Typ,1,TA,BuiltIn,RFn,3.0,746.0,TA,TA,Y,168,None,None,None,0,2,2006,WD ,Normal,No,127,3.5
528174010,194700,120,61.0,7577,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,6,5,2005,2006,Gable,CompShg,VinylSd,Stone,256.0,Gd,TA,PConc,Gd,TA,Av,ALQ,20.0,Unf,0.0,1342.0,GasA,Ex,Y,SBrkr,1362,0,0,2,1,Gd,6,Typ,1,Gd,Attchd,RFn,2.0,460.0,TA,TA,Y,192,None,None,None,0,6,2007,WD ,Normal,No,28,2.0
528174020,204000,120,34.0,3901,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,6,5,2005,2006,Gable,CompShg,VinylSd,Stone,182.0,Gd,TA,PConc,Gd,TA,Av,ALQ,866.0,Unf,0.0,436.0,GasA,Ex,Y,SBrkr,1302,0,0,1,1,Gd,5,Typ,1,Gd,Attchd,RFn,2.0,631.0,TA,TA,Y,110,None,None,None,0,8,2007,New,Partial,No,50,2.5
528174030,200000,120,34.0,3903,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,6,5,2005,2006,Gable,CompShg,VinylSd,Stone,182.0,Gd,TA,PConc,Gd,TA,Av,ALQ,1030.0,Unf,0.0,272.0,GasA,Ex,Y,SBrkr,1302,0,0,1,1,Gd,5,Typ,1,Gd,Attchd,RFn,2.0,631.0,TA,TA,Y,110,None,None,None,0,5,2007,WD ,Normal,No,50,2.5
528174040,207000,120,41.0,6289,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,6,5,2005,2006,Gable,CompShg,VinylSd,Stone,256.0,Gd,TA,PConc,Gd,TA,Av,ALQ,762.0,Unf,0.0,600.0,GasA,Ex,Y,SBrkr,1362,0,0,2,1,Gd,6,Typ,1,Gd,Attchd,RFn,2.0,460.0,TA,TA,Y,192,None,None,None,0,6,2007,WD ,Normal,No,28,3.0
528174050,213000,120,47.0,6904,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,6,5,2005,2005,Gable,CompShg,VinylSd,Stone,240.0,Gd,TA,PConc,Gd,TA,Av,ALQ,836.0,Unf,0.0,522.0,GasA,Ex,Y,SBrkr,1358,0,0,2,1,Gd,6,Typ,1,Gd,Attchd,RFn,2.0,484.0,TA,TA,Y,192,None,None,None,0,8,2009,WD ,Normal,No,36,2.0
528174060,196000,120,34.0,5381,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,6,5,2005,2005,Gable,CompShg,VinylSd,Stone,135.0,Gd,TA,PConc,Gd,TA,Av,ALQ,900.0,Unf,0.0,406.0,GasA,Ex,Y,SBrkr,1306,0,0,1,1,Gd,5,Typ,1,Gd,Attchd,RFn,2.0,624.0,TA,TA,Y,170,None,None,None,0,8,2009,WD ,Normal,No,63,3.0
528174070,184500,120,34.0,5122,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,6,5,2005,2005,Gable,CompShg,VinylSd,Stone,135.0,Gd,TA,PConc,Gd,TA,Av,GLQ,881.0,Unf,0.0,425.0,GasA,Ex,Y,SBrkr,1306,0,0,1,1,Gd,5,Typ,1,Gd,Attchd,RFn,2.0,624.0,TA,TA,Y,170,None,None,None,0,3,2009,WD ,Normal,No,63,3.0
528174080,185850,120,43.0,7052,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,7,5,2005,2005,Gable,CompShg,VinylSd,Stone,240.0,Gd,TA,PConc,Gd,TA,Av,GLQ,659.0,Unf,0.0,705.0,GasA,Ex,Y,SBrkr,1364,0,0,2,1,Gd,6,Typ,1,Gd,Attchd,RFn,2.0,484.0,TA,TA,Y,192,None,None,None,0,6,2006,WD ,Normal,No,36,3.0
528175050,212500,120,80.0,10307,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,7,5,2007,2008,Gable,CompShg,VinylSd,Stone,176.0,Gd,TA,PConc,Gd,TA,No,GLQ,876.0,Unf,0.0,474.0,GasA,Ex,Y,SBrkr,1358,0,0,2,1,Gd,6,Typ,1,Gd,Attchd,RFn,2.0,484.0,TA,TA,Y,192,None,None,None,0,5,2009,WD ,Normal,No,26,3.0
528175060,230000,120,34.0,5001,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,7,5,2007,2008,Gable,CompShg,VinylSd,Stone,166.0,Gd,TA,PConc,Gd,TA,No,GLQ,904.0,Unf,0.0,410.0,GasA,Ex,Y,SBrkr,1314,0,0,2,1,Gd,6,Typ,1,Gd,Attchd,RFn,2.0,626.0,TA,TA,Y,172,None,None,None,0,7,2009,WD ,Normal,No,62,3.0
528176010,500000,20,110.0,14300,Pave,None,Reg,HLS,AllPub,Inside,Mod,NridgHt,Norm,9,5,2003,2004,Hip,CompShg,VinylSd,BrkFace,1095.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1373.0,Unf,0.0,1473.0,GasA,Ex,Y,SBrkr,2696,0,0,3,1,Ex,10,Typ,2,Gd,Attchd,Fin,3.0,958.0,TA,TA,Y,220,None,None,None,0,6,2010,WD ,Normal,No,150,3.5
528176070,320000,60,105.0,13650,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,8,5,2002,2002,Gable,CompShg,VinylSd,BrkFace,232.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,578.0,Unf,0.0,1093.0,GasA,Ex,Y,SBrkr,1687,563,0,3,1,Gd,7,Typ,1,Ex,Attchd,Fin,3.0,756.0,TA,TA,Y,238,None,None,None,0,6,2010,WD ,Normal,No,130,3.5
528178010,382500,20,117.0,15262,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,8,5,2003,2004,Hip,CompShg,VinylSd,BrkFace,470.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1557.0,Unf,0.0,643.0,GasA,Ex,Y,SBrkr,2200,0,0,3,1,Ex,8,Typ,1,Gd,Attchd,Fin,3.0,685.0,TA,TA,Y,208,None,None,None,0,7,2009,WD ,Normal,No,55,3.5
528178070,421250,60,130.0,16900,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,8,5,2001,2002,Gable,CompShg,VinylSd,BrkFace,1110.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,1075.0,Unf,0.0,404.0,GasA,Ex,Y,SBrkr,1515,1134,0,4,1,Gd,10,Typ,1,TA,Attchd,Fin,3.0,746.0,TA,TA,Y,0,None,None,None,0,1,2008,WD ,Normal,No,60,3.5
528178090,370000,60,112.0,16451,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,8,5,2003,2003,Gable,CompShg,VinylSd,BrkFace,221.0,Gd,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,1765.0,GasA,Ex,Y,SBrkr,1804,886,0,4,1,Gd,9,Typ,1,Gd,BuiltIn,Fin,3.0,795.0,TA,TA,Y,268,None,None,None,0,7,2008,WD ,Normal,No,58,2.5
528180070,319900,120,61.0,7658,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,9,5,2005,2005,Hip,CompShg,MetalSd,BrkFace,412.0,Ex,TA,PConc,Ex,TA,No,GLQ,456.0,Unf,0.0,1296.0,GasA,Ex,Y,SBrkr,1752,0,0,2,1,Ex,6,Typ,1,Gd,Attchd,RFn,2.0,576.0,TA,TA,Y,196,None,None,None,0,2,2010,WD ,Normal,No,82,3.0
528180080,282500,120,48.0,5911,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,9,5,2005,2005,Hip,CompShg,MetalSd,BrkFace,278.0,Ex,TA,PConc,Ex,TA,No,GLQ,472.0,Unf,0.0,1088.0,GasA,Ex,Y,SBrkr,1565,0,0,2,1,Ex,6,Typ,1,Gd,Attchd,RFn,2.0,556.0,TA,TA,Y,196,None,None,None,0,3,2006,WD ,Normal,No,56,3.0
528180110,336860,120,58.0,10110,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,9,5,2008,2008,Hip,CompShg,MetalSd,BrkFace,492.0,Ex,TA,PConc,Gd,TA,No,GLQ,372.0,Unf,0.0,1486.0,GasA,Ex,Y,SBrkr,1866,0,0,2,1,Ex,7,Typ,1,Gd,Attchd,Fin,3.0,870.0,TA,TA,Y,0,None,None,None,0,11,2008,New,Partial,No,48,3.0
528180130,248500,120,48.0,6472,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,9,5,2008,2008,Hip,CompShg,VinylSd,BrkFace,500.0,Ex,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,1451.0,GasA,Ex,Y,SBrkr,1456,0,0,2,1,Ex,6,Typ,1,Gd,Attchd,RFn,2.0,539.0,TA,TA,Y,192,None,None,None,0,4,2009,WD ,Normal,No,42,2.0
528181010,192000,120,135.0,12304,Pave,None,IR3,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,7,5,2005,2005,Gable,CompShg,VinylSd,Stone,144.0,Gd,TA,PConc,Gd,TA,No,GLQ,20.0,Unf,0.0,1347.0,GasA,Ex,Y,SBrkr,1367,0,0,2,1,Gd,6,Typ,1,Gd,Attchd,RFn,2.0,484.0,TA,TA,Y,0,None,None,None,0,6,2008,WD ,Normal,No,33,2.0
528181040,202665,120,40.0,6792,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,7,5,2005,2006,Gable,CompShg,VinylSd,Stone,94.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1368.0,GasA,Ex,Y,SBrkr,1368,0,0,2,1,Gd,6,Typ,1,Gd,Attchd,RFn,2.0,474.0,TA,TA,Y,132,None,None,None,0,3,2006,New,Partial,No,35,2.0
528181050,205000,120,41.0,7132,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,8,5,2006,2006,Gable,CompShg,VinylSd,Stone,178.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,24.0,Unf,0.0,1346.0,GasA,Ex,Y,SBrkr,1370,0,0,2,1,Gd,6,Typ,1,Gd,Attchd,RFn,2.0,484.0,TA,TA,Y,120,None,None,None,0,4,2010,WD ,Normal,No,49,2.0
528181060,209500,120,34.0,4590,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,8,5,2006,2006,Gable,CompShg,VinylSd,Stone,108.0,Gd,TA,PConc,Gd,Gd,Mn,GLQ,24.0,Unf,0.0,1530.0,GasA,Ex,Y,SBrkr,1554,0,0,2,1,Gd,6,Typ,1,Gd,Attchd,RFn,2.0,627.0,TA,TA,Y,156,None,None,None,0,8,2007,WD ,Normal,No,73,2.0
528181070,209500,120,34.0,4590,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,8,5,2006,2006,Gable,CompShg,VinylSd,Stone,108.0,Gd,TA,PConc,Gd,Gd,Mn,GLQ,24.0,Unf,0.0,1530.0,GasA,Ex,Y,SBrkr,1554,0,0,2,1,Gd,6,Typ,1,Gd,Attchd,RFn,2.0,627.0,TA,TA,Y,156,None,None,None,0,5,2007,CWD,Normal,No,73,2.0
528181080,202500,120,44.0,6442,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,8,5,2006,2006,Gable,CompShg,VinylSd,Stone,178.0,Gd,TA,PConc,Gd,Gd,Mn,GLQ,24.0,Unf,0.0,1346.0,GasA,Ex,Y,SBrkr,1370,0,0,2,1,Gd,6,Typ,1,Gd,Attchd,RFn,2.0,484.0,TA,TA,Y,120,None,None,None,0,10,2007,WD ,Normal,No,49,2.0
528186010,286500,20,129.0,16770,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,8,5,2002,2003,Hip,CompShg,VinylSd,BrkFace,270.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1196.0,Unf,0.0,516.0,GasA,Ex,Y,SBrkr,1712,0,0,3,1,Gd,8,Typ,1,Gd,Attchd,RFn,3.0,701.0,TA,TA,Y,218,None,None,None,0,9,2009,WD ,Normal,No,183,3.0
528186030,274000,120,62.0,12677,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,8,5,2003,2004,Hip,CompShg,MetalSd,BrkFace,472.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1218.0,Unf,0.0,300.0,GasA,Ex,Y,SBrkr,1518,0,0,1,1,Ex,6,Typ,1,Gd,Attchd,RFn,2.0,588.0,TA,TA,Y,185,None,None,None,0,4,2008,WD ,Normal,No,140,1.5
528186050,280000,120,48.0,7841,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,9,5,2005,2005,Hip,CompShg,MetalSd,BrkFace,394.0,Ex,TA,PConc,Ex,TA,No,GLQ,848.0,Unf,0.0,729.0,GasA,Ex,Y,SBrkr,1577,0,0,2,1,Ex,6,Typ,1,Gd,Attchd,RFn,2.0,564.0,TA,TA,Y,203,None,None,None,0,5,2007,WD ,Normal,No,39,3.0
528186080,266000,120,63.0,8849,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,9,5,2005,2005,Hip,CompShg,MetalSd,BrkFace,616.0,Ex,TA,PConc,Ex,TA,No,GLQ,28.0,Unf,0.0,1656.0,GasA,Ex,Y,SBrkr,1684,0,0,2,1,Ex,6,Typ,1,Ex,Attchd,RFn,2.0,564.0,TA,TA,Y,495,None,None,None,0,7,2008,WD ,Normal,No,72,2.0
528186090,277500,120,60.0,7313,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,9,5,2005,2005,Hip,CompShg,MetalSd,BrkFace,246.0,Ex,TA,PConc,Ex,TA,No,GLQ,1153.0,Unf,0.0,408.0,GasA,Ex,Y,SBrkr,1561,0,0,2,1,Ex,6,Typ,1,Gd,Attchd,Fin,2.0,556.0,TA,TA,Y,203,None,None,None,0,8,2007,WD ,Normal,No,47,3.0
528186110,310090,120,48.0,6373,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,9,5,2006,2006,Hip,CompShg,MetalSd,BrkFace,572.0,Ex,TA,PConc,Ex,Gd,No,GLQ,415.0,Unf,0.0,1251.0,GasA,Ex,Y,SBrkr,1666,0,0,2,1,Gd,6,Typ,1,Gd,Attchd,RFn,2.0,575.0,TA,TA,Y,228,None,None,None,0,6,2006,New,Partial,No,75,3.0
528186160,234250,120,48.0,6240,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,8,5,2006,2007,Hip,CompShg,MetalSd,BrkFace,176.0,Gd,TA,PConc,Gd,TA,No,GLQ,846.0,Unf,0.0,496.0,GasA,Ex,Y,SBrkr,1342,0,0,2,1,Gd,6,Typ,1,Gd,Attchd,Fin,2.0,550.0,TA,TA,Y,0,None,None,None,0,6,2008,WD ,Normal,No,35,3.0
528186170,219500,120,48.0,6240,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,8,5,2006,2007,Hip,CompShg,MetalSd,BrkFace,196.0,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,Unf,0.0,1318.0,GasA,Ex,Y,SBrkr,1342,0,0,2,1,Gd,6,Typ,1,Gd,Attchd,RFn,2.0,550.0,TA,TA,Y,0,None,None,None,0,2,2008,WD ,Normal,No,35,2.0
528186180,254000,120,48.0,6240,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,8,5,2006,2006,Hip,CompShg,MetalSd,BrkFace,176.0,Gd,TA,PConc,Gd,TA,No,GLQ,863.0,Unf,0.0,461.0,GasA,Ex,Y,SBrkr,1324,0,0,2,1,Gd,6,Typ,1,Gd,Attchd,Fin,2.0,550.0,TA,TA,Y,192,None,None,None,0,12,2009,WD ,Normal,No,38,3.0
528188020,173000,120,48.0,3480,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,7,5,2003,2003,Gable,CompShg,VinylSd,Stone,163.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1405.0,GasA,Ex,Y,SBrkr,1405,0,0,2,1,Gd,6,Typ,1,TA,Attchd,RFn,2.0,478.0,TA,TA,Y,148,None,None,None,0,11,2009,WD ,Normal,No,36,2.0
528188040,171750,120,92.0,3136,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,7,5,2003,2003,Gable,CompShg,VinylSd,Stone,163.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1405.0,GasA,Ex,Y,SBrkr,1405,0,0,2,1,Gd,6,Typ,1,Gd,Attchd,RFn,2.0,478.0,TA,TA,Y,148,None,None,None,0,3,2006,WD ,Normal,No,36,2.0
528188060,173000,160,36.0,2268,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,7,5,2003,2004,Gable,CompShg,VinylSd,Stone,106.0,Gd,TA,PConc,Gd,TA,No,GLQ,567.0,Unf,0.0,197.0,GasA,Ex,Y,SBrkr,764,862,0,2,1,Gd,6,Typ,0,None,BuiltIn,RFn,2.0,474.0,TA,TA,Y,0,None,None,None,0,7,2009,WD ,Normal,No,27,2.0
528188090,155000,160,36.0,2448,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,7,5,2003,2004,Gable,CompShg,VinylSd,Stone,106.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,764.0,GasA,Ex,Y,SBrkr,764,862,0,2,1,Gd,6,Typ,0,None,BuiltIn,RFn,2.0,474.0,TA,TA,Y,0,None,None,None,0,10,2008,WD ,Normal,No,27,2.5
528188120,175500,160,36.0,2628,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,7,5,2003,2003,Gable,CompShg,VinylSd,Stone,106.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,764.0,GasA,Ex,Y,SBrkr,764,862,0,2,1,Gd,6,Typ,0,None,BuiltIn,RFn,2.0,474.0,TA,TA,Y,0,None,None,None,0,6,2010,WD ,Normal,No,27,2.5
528188150,154000,160,36.0,2448,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,7,5,2003,2004,Gable,CompShg,VinylSd,Stone,106.0,Gd,TA,PConc,Gd,TA,No,GLQ,573.0,Unf,0.0,191.0,GasA,Ex,Y,SBrkr,764,862,0,2,1,Gd,6,Typ,0,None,BuiltIn,RFn,2.0,474.0,TA,TA,Y,0,None,None,None,0,10,2008,WD ,Normal,No,27,3.5
528188160,200000,120,48.0,3242,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,7,5,2003,2003,Gable,CompShg,VinylSd,Stone,235.0,Gd,TA,PConc,Gd,TA,No,GLQ,1000.0,Unf,0.0,405.0,GasA,Ex,Y,SBrkr,1405,0,0,2,1,Gd,6,Typ,1,Gd,Attchd,RFn,2.0,478.0,TA,TA,Y,136,None,None,None,0,3,2007,WD ,Normal,No,36,3.0
528190010,207000,120,59.0,8198,Pave,None,Reg,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,7,5,2004,2004,Gable,CompShg,VinylSd,Stone,146.0,Gd,TA,PConc,Gd,TA,Av,GLQ,720.0,Unf,0.0,638.0,GasA,Ex,Y,SBrkr,1358,0,0,2,1,Gd,6,Typ,1,Gd,Attchd,RFn,2.0,484.0,TA,TA,Y,192,None,None,None,0,7,2008,WD ,Normal,No,30,3.0
528218020,176000,60,65.0,10237,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,6,5,2005,2006,Gable,CompShg,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,768.0,GasA,Ex,Y,SBrkr,768,768,0,3,1,Gd,6,Typ,1,Gd,Attchd,Fin,2.0,400.0,TA,TA,Y,100,None,None,None,0,6,2007,WD ,Normal,No,38,2.5
528218060,170440,60,65.0,10237,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,6,5,2005,2006,Gable,CompShg,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,728.0,GasA,Ex,Y,SBrkr,728,728,0,3,1,Gd,8,Typ,1,Gd,Attchd,Fin,2.0,390.0,TA,TA,Y,0,None,None,None,0,2,2006,New,Partial,No,24,2.5
