PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Prop_Addr
528480180,1584,261329,20,FV,84,10440,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0,Ex,TA,PConc,Gd,TA,Mn,Unf,0,Unf,0,1574,1574,GasA,Ex,Y,SBrkr,1584,0,0,0,0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2007,Fin,2,594,TA,TA,Y,0,256,0,0,0,0,None,None,None,0,5,2007,New,Partial,2625 CLAYTON DR
528482010,1685,253000,20,FV,100,11824,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,298,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1685,1685,GasA,Ex,Y,SBrkr,1685,0,0,0,0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2006,Fin,3,658,TA,TA,Y,112,63,0,0,0,0,None,None,None,0,4,2007,WD ,Normal,2428 KINGSTON DR
528482020,1660,256000,20,FV,85,10625,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,292,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1660,1660,GasA,Ex,Y,SBrkr,1660,0,0,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2007,Fin,3,660,TA,TA,Y,133,120,0,0,0,0,None,None,None,0,6,2008,WD ,Normal,2422 KINGSTON DR
528482030,2443,265000,60,FV,85,10625,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,353,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1158,1158,GasA,Ex,Y,SBrkr,1158,1285,0,0,0,2,1,4,1,Gd,9,Min2,1,Gd,BuiltIn,2004,RFn,3,744,TA,TA,Y,193,127,0,0,0,0,None,None,None,0,6,2007,WD ,Normal,2416 KINGSTON DR
528482040,1662,291000,20,FV,85,10625,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,1430,Unf,0,222,1652,GasA,Ex,Y,SBrkr,1662,0,0,1,0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,2006,RFn,3,711,TA,TA,Y,168,120,0,0,0,0,None,None,None,0,3,2009,WD ,Normal,2410 KINGSTON DR
528482090,2466,340000,60,FV,102,11143,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,CemntBd,CmentBd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1580,1580,GasA,Ex,Y,SBrkr,1580,886,0,0,0,3,0,4,1,Gd,8,Typ,1,Gd,Attchd,2004,RFn,2,610,TA,TA,Y,159,214,0,0,0,0,None,None,None,0,12,2007,WD ,Normal,2307 CLAYTON DR
528482130,2094,263000,60,FV,75,9375,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,912,912,GasA,Ex,Y,SBrkr,912,1182,0,0,0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,2003,Fin,2,615,TA,TA,Y,182,182,0,0,0,0,None,None,None,0,11,2009,WD ,Normal,2421 CLAYTON DR
528488100,1221,185000,20,FV,62,7500,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,410,Unf,0,811,1221,GasA,Ex,Y,SBrkr,1221,0,0,1,0,2,0,2,1,Gd,6,Typ,0,None,Attchd,2004,RFn,2,400,TA,TA,Y,0,113,0,0,0,0,None,None,None,0,10,2009,WD ,Normal,2520 CLAYTON DR
528488120,1266,176000,20,FV,62,7500,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1257,1257,GasA,Ex,Y,SBrkr,1266,0,0,0,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,2005,Unf,2,453,TA,TA,Y,38,144,0,0,0,0,None,None,None,0,4,2006,WD ,Normal,2602 CLAYTON DR
528488130,1301,187750,20,FV,60,7200,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,Gd,No,Unf,0,Unf,0,1293,1293,GasA,Ex,Y,SBrkr,1301,0,0,1,0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2006,RFn,2,572,TA,TA,Y,216,121,0,0,0,0,None,None,None,0,8,2006,New,Partial,2606 CLAYTON DR
528488140,1218,230348,20,FV,62,7500,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2007,2008,Gable,CompShg,CemntBd,CmentBd,Stone,210,Gd,TA,PConc,Gd,TA,No,GLQ,902,Unf,0,316,1218,GasA,Ex,Y,SBrkr,1218,0,0,1,0,2,0,2,1,Gd,6,Typ,0,None,Attchd,2008,Fin,2,462,TA,TA,Y,168,168,0,0,0,0,None,None,None,0,4,2008,New,Partial,2612 CLAYTON DR
528490040,1553,234500,20,FV,68,8736,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,771,ALQ,360,422,1553,GasA,Ex,Y,SBrkr,1553,0,0,1,0,2,0,3,1,Gd,6,Typ,0,None,Attchd,2003,RFn,2,588,TA,TA,Y,192,88,0,0,0,0,None,None,None,0,8,2009,WD ,Normal,2404 CLAYTON DR
528490070,1653,209000,60,FV,65,8127,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,410,Unf,0,402,812,GasA,Ex,Y,SBrkr,812,841,0,1,0,2,1,3,1,Gd,6,Typ,0,None,Attchd,2003,RFn,2,628,TA,TA,Y,0,45,0,0,0,0,None,None,None,0,3,2009,WD ,Normal,2318 CLAYTON DR
528490080,1728,207500,60,FV,64,8791,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Rec,503,Unf,0,361,864,GasA,Ex,Y,SBrkr,864,864,0,0,0,2,1,3,1,Gd,7,Typ,0,None,Attchd,2003,RFn,2,673,TA,TA,Y,216,56,0,0,0,0,None,None,None,0,5,2008,WD ,Normal,2312 CLAYTON DR
531363010,1218,159000,20,RL,80,9605,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1218,1218,GasA,Ex,Y,SBrkr,1218,0,0,0,0,1,1,3,1,Gd,6,Typ,0,None,Detchd,2007,RFn,2,576,TA,TA,Y,0,178,0,0,0,0,None,None,None,0,4,2009,WD ,Normal,5406 KANSAS DR
531363030,1141,152000,20,RL,63,7500,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,Gd,No,GLQ,54,Unf,0,1087,1141,GasA,Ex,Y,SBrkr,1141,0,0,1,0,1,1,3,1,Gd,6,Typ,0,None,Detchd,2006,RFn,2,484,TA,TA,Y,182,0,0,0,0,0,None,None,None,0,6,2009,WD ,Normal,5416 KANSAS DR
531367050,2084,233000,60,RL,76,10142,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,656,Unf,0,300,956,GasA,Ex,Y,SBrkr,956,1128,0,1,0,2,1,4,1,Gd,8,Typ,0,None,BuiltIn,2004,RFn,2,618,TA,TA,Y,0,45,0,0,0,0,None,None,None,0,1,2010,WD ,Normal,5505 MARYLAND ST
531369010,1812,193000,60,RL,96,10628,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Gd,Unf,0,Unf,0,835,835,GasA,Ex,Y,SBrkr,871,941,0,0,0,2,1,3,1,Gd,8,Typ,0,None,BuiltIn,2004,RFn,2,478,TA,TA,Y,146,91,0,0,0,0,None,None,None,0,1,2009,WD ,Normal,5404 MARYLAND ST
531369020,1512,203000,20,RL,76,10141,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,8,5,2004,2004,Gable,Tar&Grv,VinylSd,VinylSd,BrkFace,264,Gd,TA,PConc,Gd,TA,Gd,BLQ,516,Rec,774,222,1512,GasA,Ex,Y,SBrkr,1512,0,0,0,0,2,0,3,1,Gd,6,Typ,0,None,Attchd,2004,RFn,3,845,TA,TA,Y,210,36,0,0,0,0,None,None,None,0,1,2009,WD ,Normal,5412 MARYLAND ST
531369060,1659,181000,60,RL,70,11920,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,122,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,831,831,GasA,Ex,Y,SBrkr,831,828,0,0,0,2,1,3,1,Gd,8,Typ,0,None,Attchd,2004,RFn,2,484,TA,TA,Y,144,68,0,0,0,0,None,None,None,0,4,2010,WD ,Normal,5512 MARYLAND ST
531371050,1200,184900,20,RL,67,10083,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,833,Unf,0,343,1176,GasA,Ex,Y,SBrkr,1200,0,0,1,0,2,0,2,1,Gd,5,Typ,0,None,Attchd,2003,RFn,2,555,TA,TA,Y,0,41,0,0,0,0,None,None,None,0,8,2009,WD ,Normal,5429 TENNESSEE ST
531371070,1696,188000,60,RL,68,10110,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Mn,GLQ,80,ALQ,555,200,835,GasA,Ex,Y,SBrkr,835,861,0,1,0,2,1,3,1,Gd,7,Typ,0,None,Attchd,2003,RFn,2,542,TA,TA,Y,143,66,0,0,0,0,None,None,None,0,7,2008,WD ,Normal,5513 TENNESSEE ST
531373060,1663,192500,60,RL,67,12774,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,95,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,835,835,GasA,Ex,Y,SBrkr,835,828,0,0,0,2,1,3,1,Gd,8,Typ,0,None,Attchd,2003,RFn,2,478,TA,TA,Y,168,68,0,0,0,0,None,None,None,0,7,2008,WD ,Normal,5426 TENNESSEE ST
531375040,1114,159000,20,RL,63,13072,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1114,1114,GasA,Ex,Y,SBrkr,1114,0,0,0,0,1,1,3,1,Gd,6,Typ,0,None,Detchd,2005,Unf,2,576,TA,TA,Y,248,102,0,0,0,0,None,None,None,0,5,2009,WD ,Normal,5425 KANSAS DR
531375070,1141,142500,20,RL,63,13072,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1141,1141,GasA,Ex,Y,SBrkr,1141,0,0,0,0,1,1,3,1,TA,6,Typ,0,None,Detchd,2005,Unf,2,484,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,3,2006,WD ,Abnorml,5409 KANSAS DR
531375100,1158,158000,20,RL,63,13072,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,ALQ,941,Unf,0,217,1158,GasA,Ex,Y,SBrkr,1158,0,0,1,0,1,1,3,1,Gd,5,Typ,0,None,Detchd,2006,Unf,2,576,TA,TA,Y,0,50,0,0,0,0,None,None,None,0,5,2006,New,Partial,5321 KANSAS DR
531375110,1114,159000,20,RL,66,13695,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,5,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,TA,TA,No,GLQ,646,Unf,0,468,1114,GasA,Ex,Y,SBrkr,1114,0,0,1,0,1,1,3,1,Gd,6,Typ,0,None,Detchd,2004,Unf,2,576,TA,TA,Y,0,102,0,0,0,0,None,None,None,0,6,2008,WD ,Normal,5317 KANSAS DR
531375120,1114,155000,20,RL,66,13695,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,GLQ,814,Unf,0,300,1114,GasA,Ex,Y,SBrkr,1114,0,0,1,0,1,0,3,1,Gd,6,Typ,0,None,Detchd,2004,Unf,2,576,TA,TA,Y,0,78,0,0,0,0,None,None,None,0,7,2008,WD ,Normal,5311 KANSAS DR
531375130,1114,153000,20,RL,60,12450,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,5,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,GLQ,836,Unf,0,278,1114,GasA,Ex,Y,SBrkr,1114,0,0,1,0,2,0,3,1,Gd,6,Typ,0,None,Detchd,2004,Unf,2,576,TA,TA,Y,0,42,0,0,0,0,None,None,None,0,6,2009,WD ,Normal,5305 KANSAS DR
531375140,1094,149000,20,RL,60,12450,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,5,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,126,Gd,TA,PConc,Gd,TA,No,GLQ,729,Unf,0,365,1094,GasA,Ex,Y,SBrkr,1094,0,0,1,0,1,0,3,1,Gd,6,Typ,0,None,Detchd,2004,Unf,2,576,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,5,2007,WD ,Normal,5225 KANSAS DR
531376010,1640,173000,60,RL,65,8366,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,798,798,GasA,Ex,Y,SBrkr,798,842,0,0,0,2,1,3,1,Gd,6,Typ,0,None,Attchd,2004,RFn,2,520,TA,TA,Y,138,45,0,0,0,0,None,None,None,0,12,2008,WD ,Normal,1410 CALIFORNIA AVE
531376030,1686,184000,60,RL,65,7800,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,172,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,891,891,GasA,Ex,Y,SBrkr,891,795,0,0,0,2,1,3,1,Gd,8,Typ,0,None,Attchd,2005,Fin,2,462,TA,TA,Y,144,101,0,0,0,0,None,None,None,0,4,2006,WD ,Normal,1422 CALIFORNIA AVE
531376050,1585,184900,60,RL,74,7632,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,96,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,784,784,GasA,Ex,Y,SBrkr,831,754,0,0,0,2,1,3,1,Gd,7,Typ,0,None,Attchd,2005,RFn,2,449,TA,TA,Y,100,77,0,0,0,0,None,None,None,0,3,2006,WD ,Normal,1508 CALIFORNIA AVE
531376060,1486,181000,20,RL,65,7441,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,170,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1461,1461,GasA,Ex,Y,SBrkr,1486,0,0,0,0,2,0,3,1,Gd,7,Typ,0,None,Attchd,2006,RFn,2,566,TA,TA,Y,0,32,0,0,0,0,None,None,None,0,6,2007,WD ,Normal,1514 CALIFORNIA AVE
531376070,1162,170000,20,RL,81,9260,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Mn,Unf,0,Unf,0,1162,1162,GasA,Ex,Y,SBrkr,1162,0,0,0,0,2,0,3,1,Gd,6,Typ,0,None,Attchd,2007,Fin,2,483,TA,TA,Y,0,32,0,0,0,0,None,None,None,0,3,2008,WD ,Normal,1520 CALIFORNIA AVE
531376090,1450,224243,20,RL,61,7328,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2008,2009,Gable,CompShg,VinylSd,VinylSd,BrkFace,140,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1450,1450,GasA,Ex,Y,SBrkr,1450,0,0,0,0,2,0,2,1,Gd,6,Typ,0,None,Attchd,2008,RFn,3,788,TA,TA,Y,0,93,0,0,0,0,None,None,None,0,2,2009,New,Partial,5308 KANSAS DR
531379030,1837,187000,60,RL,70,8304,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,941,941,GasA,Ex,Y,SBrkr,941,896,0,0,0,2,1,3,1,TA,7,Typ,0,None,Attchd,1997,RFn,2,688,TA,TA,Y,150,165,0,0,0,0,None,GdPrv,None,0,7,2006,WD ,Normal,5217 NEVADA CIR
531379050,2122,220000,60,RL,43,11492,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,132,Gd,TA,PConc,Gd,TA,No,GLQ,637,Unf,0,276,913,GasA,Ex,Y,SBrkr,913,1209,0,1,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1997,RFn,2,559,TA,TA,Y,0,74,0,0,0,0,None,None,None,0,4,2009,WD ,Normal,5229 NEVADA CIR
531380080,2110,205000,60,RL,70,8880,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1994,2002,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,695,Unf,0,253,948,GasA,Ex,Y,SBrkr,1222,888,0,1,0,2,1,3,1,Gd,8,Typ,2,Fa,Attchd,1994,RFn,2,463,TA,TA,Y,0,130,0,0,0,0,None,None,None,0,5,2010,WD ,Normal,5307 MARYLAND ST
531380110,1721,201000,60,RL,70,8462,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1994,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,105,Gd,Gd,PConc,Gd,Gd,No,GLQ,814,Unf,0,114,928,GasA,Ex,Y,SBrkr,936,785,0,0,1,2,1,3,1,Gd,7,Typ,0,None,Attchd,1994,RFn,2,471,TA,TA,Y,300,87,0,0,0,0,None,None,None,0,7,2007,WD ,Normal,5221 MARYLAND ST
531382070,1844,257000,20,RL,88,10994,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,366,Gd,TA,PConc,Gd,Gd,No,GLQ,976,Unf,0,868,1844,GasA,Ex,Y,SBrkr,1844,0,0,1,0,2,0,2,1,Gd,7,Typ,1,Gd,Attchd,2005,Fin,2,620,TA,TA,Y,165,44,0,0,0,0,None,None,None,0,9,2009,COD,Abnorml,1340 CALIFORNIA AVE
531382090,1609,182000,60,RL,65,8453,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,38,Gd,TA,PConc,Gd,TA,No,GLQ,362,Unf,0,392,754,GasA,Ex,Y,SBrkr,754,855,0,0,0,2,1,3,1,Gd,6,Typ,0,None,Attchd,1995,RFn,2,525,TA,TA,Y,0,70,0,0,0,0,None,None,None,0,4,2008,WD ,Normal,5300 MARYLAND ST
531382110,1680,163000,60,RL,50,8480,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,120,Gd,TA,PConc,Gd,TA,No,GLQ,602,Unf,0,284,886,GasA,Ex,Y,SBrkr,886,794,0,0,1,2,1,3,1,Gd,7,Typ,0,None,Attchd,1993,RFn,2,474,TA,TA,Y,144,96,0,0,0,0,None,None,None,0,10,2008,WD ,Normal,5220 MARYLAND ST
531382120,1679,193500,20,RL,65,8125,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1994,1998,Gable,CompShg,HdBoard,HdBoard,BrkFace,258,TA,TA,PConc,Gd,TA,No,GLQ,1138,Unf,0,270,1408,GasA,Ex,Y,SBrkr,1679,0,0,1,0,2,0,3,1,Gd,7,Typ,1,Fa,Attchd,1994,RFn,2,575,TA,TA,Y,224,42,0,0,0,0,None,None,None,0,10,2008,WD ,Normal,5214 MARYLAND ST
531384030,1657,189000,60,RL,43,14565,Pave,None,IR2,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,145,Gd,TA,PConc,Gd,TA,Av,GLQ,537,Unf,0,295,832,GasA,Ex,Y,SBrkr,832,825,0,0,0,2,1,3,1,Gd,6,Typ,0,None,Attchd,1994,RFn,2,483,TA,TA,Y,144,74,0,0,0,0,None,None,Shed,2000,11,2008,WD ,Normal,5234 TEXAS CIR
531384070,1820,191750,60,RL,70,11613,Pave,None,IR2,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1993,1997,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,ALQ,480,Unf,0,384,864,GasA,Ex,Y,SBrkr,920,900,0,0,0,2,1,3,1,Gd,7,Typ,0,None,Attchd,1993,RFn,2,492,TA,TA,Y,144,85,0,0,0,0,None,GdPrv,None,0,5,2007,WD ,Normal,1311 NEBRASKA AVE
531385020,1434,189000,20,RL,65,8529,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,20,Unf,0,1434,1454,GasA,Ex,Y,SBrkr,1434,0,0,0,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,2001,RFn,2,527,TA,TA,Y,290,39,0,0,0,0,None,None,None,0,4,2009,WD ,Normal,1516 NEBRASKA AVE
531385060,1677,190500,60,RL,65,8450,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,472,Unf,0,355,827,GasA,Ex,Y,SBrkr,827,850,0,1,0,2,1,3,1,Gd,7,Typ,0,None,Attchd,2001,RFn,2,627,TA,TA,Y,0,68,0,0,0,0,None,None,None,0,9,2008,WD ,Normal,1418 NEBRASKA AVE
531385070,1349,179000,20,RL,65,8450,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,108,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1349,1349,GasA,Ex,Y,SBrkr,1349,0,0,0,0,2,0,3,1,TA,6,Typ,0,None,Attchd,2000,Unf,2,539,TA,TA,Y,120,55,0,0,0,0,None,GdPrv,None,0,12,2007,WD ,Normal,1412 NEBRASKA AVE
531385130,1494,215000,20,RL,70,16196,Pave,None,IR3,Low,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1443,Unf,0,39,1482,GasA,Ex,Y,SBrkr,1494,0,0,1,0,2,0,3,1,Gd,5,Typ,1,Fa,Attchd,1998,RFn,2,514,TA,TA,Y,402,25,0,0,0,0,None,None,None,0,8,2007,WD ,Normal,1320 NEBRASKA AVE
