PID,AllBathAbv,AllBathBsmt,BsmtCond,BsmtUnfSF,CentralAir,ExterQual,FireplaceQu,Foundation,GarageCars,GarageQual,GoodLivArea,HasPool,HeatingQC,KitchenQual,MSSubClass,Neighborhood,PavedDrive,PorchArea,SalePrice,YearBuilt
533253160,1.0,1.0,2,48.0,1,3,2,5,2.0,2,2404.0,0,2,3,4,9,1,193,170000,1978
533253180,1.0,1.0,2,0.0,1,3,2,5,2.0,2,2352.0,0,2,3,4,9,1,222,213750,1978
533253210,1.0,1.0,2,174.0,1,3,2,5,2.0,2,2278.0,0,2,3,4,9,1,301,206000,1978
533254050,1.5,0.0,2,1619.0,1,3,0,5,2.0,2,1861.0,0,2,3,5,27,1,466,241600,1981
533254100,2.5,0.0,2,528.0,1,3,2,5,2.0,2,1855.0,0,4,2,3,27,1,213,187000,1976
533254130,2.0,0.5,2,284.0,1,2,2,5,2.0,2,2240.0,0,4,2,5,27,1,298,181500,1976
533350020,2.0,1.0,2,0.0,1,3,3,5,2.0,2,4958.0,0,3,3,5,27,1,266,373000,1981
533350050,0.5,2.0,2,32.0,1,3,3,5,3.0,2,3652.0,0,3,3,5,27,1,929,385000,1981
533350090,3.0,0.0,2,584.0,1,3,3,5,3.0,2,3354.0,0,2,3,6,27,1,226,150000,1977
533350120,3.0,1.0,3,0.0,1,4,3,5,2.0,2,3097.0,0,4,4,5,27,1,370,290000,1976
533352075,3.0,0.0,2,652.0,1,2,2,5,2.0,2,3329.0,0,4,2,1,22,0,324,190000,1977
533352150,2.0,1.0,2,165.0,1,2,2,5,2.0,2,2736.0,0,4,2,5,22,1,198,150000,1976
533352170,2.5,0.0,2,192.0,1,3,0,5,2.0,2,2012.0,0,4,3,6,22,1,44,130500,1976
534102025,2.0,1.0,2,659.0,1,3,3,6,2.0,2,2325.0,0,4,3,5,24,1,414,230000,2002
534104090,2.5,1.0,2,319.0,1,3,2,6,2.0,2,2667.0,0,4,3,6,24,1,235,226000,2001
534104100,2.5,0.0,2,952.0,1,3,2,6,2.0,2,1812.0,0,4,2,6,24,1,256,205000,2002
534125080,1.5,0.0,2,429.0,1,2,0,5,2.0,2,1854.0,0,4,2,6,17,1,0,154000,1968
534125120,1.5,1.0,2,912.0,1,2,0,5,2.0,2,1152.0,0,4,2,5,17,1,126,143450,1968
534125210,2.0,1.0,2,191.0,1,2,0,5,2.0,2,2155.0,0,4,2,1,17,1,293,146500,1972
534126060,3.0,0.0,2,570.0,1,2,2,5,2.0,2,1920.0,0,3,3,3,17,1,98,170000,1968
534126090,2.0,0.0,2,1304.0,1,2,3,6,2.0,2,1682.0,0,3,2,5,17,1,98,174000,1970
534127080,2.5,1.0,2,93.0,1,2,1,5,2.0,2,3326.0,0,2,2,6,17,1,192,240050,1970
534127130,2.0,0.0,2,1442.0,1,2,2,5,2.0,2,1442.0,0,2,2,5,17,1,371,185000,1970
534127140,1.0,1.0,2,0.0,1,2,0,6,2.0,2,2055.0,0,4,2,3,17,1,160,162500,1969
534127170,2.0,0.0,2,1489.0,1,2,3,5,2.0,2,1489.0,0,3,3,5,17,1,0,185750,1968
534127190,2.0,0.0,2,1203.0,1,2,3,5,2.0,3,2521.0,0,2,2,5,17,1,370,262500,1968
534127210,2.0,0.5,2,599.0,1,2,0,5,2.0,2,2255.0,0,3,2,3,17,1,216,183000,1969
534127230,1.5,0.0,2,1439.0,1,2,2,5,2.0,2,2041.0,0,1,2,5,17,1,217,150000,1968
534127260,1.5,1.0,2,385.0,1,2,0,6,2.0,2,2205.0,0,1,2,5,17,1,394,164000,1968
534127270,2.5,0.0,2,304.0,1,2,2,5,2.0,2,1820.0,0,3,2,6,17,1,288,179900,1968
534128010,2.5,1.0,2,216.0,1,2,2,5,2.0,2,2981.0,0,4,2,6,17,1,667,200000,1973
534128020,2.5,0.0,2,150.0,1,2,2,5,2.0,2,2669.0,0,2,3,6,17,1,337,206000,1974
534128090,2.0,0.0,2,778.0,1,2,2,5,2.0,2,1956.0,0,2,3,5,17,1,458,185000,1972
534128100,1.5,0.5,3,130.0,1,2,2,5,2.0,2,1988.0,0,2,2,6,17,1,410,162000,1972
534128190,2.5,0.0,2,932.0,1,2,2,6,2.0,2,2640.0,0,3,3,6,17,1,288,256900,1967
534128210,2.5,1.0,2,435.0,1,2,3,5,2.0,2,3273.0,0,2,3,6,17,1,287,250000,1968
534129040,2.0,1.0,2,1323.0,1,2,0,5,2.0,2,2335.0,0,3,2,5,17,1,76,218500,1967
534129060,2.0,0.0,2,723.0,1,2,3,5,2.0,2,2517.0,0,4,3,5,17,1,254,215000,1967
534129080,1.5,1.0,2,1152.0,1,2,3,5,2.0,2,2252.0,0,1,2,3,17,1,0,197900,1967
534129230,2.0,1.0,2,485.0,1,2,2,5,2.0,2,2037.0,0,3,2,6,17,1,295,165150,1972
534129370,2.0,0.5,2,588.0,1,2,1,5,2.0,2,2036.0,0,2,2,5,17,1,323,163000,1969
534151090,2.0,0.0,2,1594.0,1,2,2,6,2.0,2,1594.0,0,4,3,5,17,1,270,188500,1993
534151120,2.0,0.0,2,476.0,1,2,2,6,2.0,2,2720.0,0,4,3,6,17,1,549,230000,1977
534151175,2.5,1.0,2,143.0,1,2,2,6,2.0,2,3632.0,0,4,3,6,17,1,256,243500,1993
534151180,2.5,1.0,2,329.0,1,3,3,6,2.0,2,2894.0,0,4,3,6,17,1,321,255000,1993
534152050,2.0,1.0,2,410.0,1,2,2,6,2.0,2,2810.0,0,3,3,5,17,1,236,205000,1977
534152070,3.0,0.5,2,491.0,1,2,2,6,2.0,2,2624.0,0,2,2,5,17,1,69,212500,1978
534152100,2.5,0.0,2,586.0,1,2,2,5,2.0,2,2108.0,0,2,2,6,17,1,450,196500,1988
534152120,2.0,0.5,2,664.0,1,2,2,5,2.0,2,2020.0,0,2,2,5,17,1,16,167900,1977
534175010,2.0,0.0,2,1680.0,1,2,0,5,2.0,2,1680.0,0,1,2,1,17,1,0,136905,1976
534175080,2.0,1.0,2,379.0,1,3,2,6,2.0,2,2951.0,0,4,3,5,17,1,151,213250,1998
534175100,2.0,1.0,2,713.0,1,2,0,5,2.0,2,1955.0,0,3,2,5,17,1,319,164500,1967
534175140,2.0,0.0,2,1625.0,1,2,0,5,2.0,2,1625.0,0,4,2,1,17,1,0,140500,1965
534176060,1.5,1.0,2,179.0,1,2,2,5,2.0,2,2363.0,0,2,3,5,17,1,0,197500,1972
534176140,2.0,1.0,2,301.0,1,2,1,5,2.0,2,1885.0,0,3,2,5,17,1,224,158500,1966
534176230,2.0,0.0,2,386.0,1,2,0,5,2.0,2,1974.0,0,2,2,6,17,1,78,171000,1971
534176250,1.5,0.0,2,1164.0,1,2,0,5,2.0,2,1164.0,0,2,2,5,17,1,0,140000,1969
534177180,2.5,0.0,2,384.0,1,2,2,5,2.0,2,3752.0,0,2,2,6,17,1,281,240000,1974
534177210,1.5,0.0,2,326.0,1,2,2,5,2.0,2,2158.0,0,1,2,5,17,1,0,175500,1973
534177230,2.5,1.0,2,167.0,1,3,0,6,2.0,2,2308.0,0,4,3,6,17,1,45,227000,2001
534178010,1.0,1.0,2,171.0,1,2,0,5,1.0,2,1933.0,0,2,2,5,17,1,133,127000,1963
534200030,1.0,0.5,2,216.0,1,2,0,6,1.0,2,1512.0,0,2,2,5,15,1,0,130000,1967
534201040,1.0,1.0,2,437.0,1,2,0,5,1.0,2,1619.0,0,2,3,5,15,1,152,127000,1967
534201130,2.0,0.0,2,100.0,1,2,0,6,1.0,2,1860.0,0,3,2,3,15,1,68,135500,1967
534201230,1.0,1.0,2,293.0,1,2,0,5,2.0,2,1809.0,0,3,2,5,15,1,0,142000,1968
534201240,1.5,0.0,2,0.0,1,2,0,5,2.0,2,2196.0,0,4,2,6,15,1,40,141000,1968
534201250,1.5,1.0,1,56.0,1,2,0,5,2.0,2,2614.0,0,4,2,6,15,1,330,155000,1968
534201280,1.5,1.0,2,36.0,1,2,0,5,1.0,2,2068.0,0,3,2,5,15,1,356,138500,1968
534201300,1.0,1.0,2,89.0,1,2,0,5,1.0,2,1642.0,0,3,2,3,15,1,143,140000,1968
534202020,1.0,1.0,2,252.0,1,2,0,5,1.0,2,1850.0,0,2,2,5,15,1,270,124400,1966
534202030,2.0,0.0,2,519.0,1,2,1,5,1.0,2,1909.0,0,2,2,5,15,1,111,143000,1967
534202130,1.0,1.0,2,317.0,1,2,0,5,2.0,2,1507.0,0,4,3,5,15,1,240,147000,1965
534202160,1.5,1.0,2,534.0,1,2,0,5,2.0,2,1930.0,0,2,2,5,15,1,224,142250,1966
534202170,1.5,0.0,2,1568.0,1,2,0,5,2.0,2,1568.0,0,2,2,5,15,1,200,143000,1967
534202180,1.0,1.0,2,137.0,1,2,0,6,1.0,2,2145.0,0,3,2,3,15,1,78,158000,1967
534204030,1.0,1.0,2,196.0,1,3,0,5,2.0,2,1641.0,0,4,2,5,15,1,233,135000,1965
534204120,1.5,1.0,2,237.0,1,2,0,5,2.0,2,1909.0,0,2,2,5,15,1,0,156000,1965
534225110,2.0,0.0,2,1728.0,1,2,0,5,2.0,2,1728.0,0,2,2,1,15,1,0,145000,1965
534225120,2.0,0.0,2,1497.0,1,2,0,5,2.0,2,1959.0,0,2,2,1,15,1,0,142600,1965
534226060,1.5,1.0,2,203.0,1,2,0,5,2.0,2,1861.0,0,3,3,5,15,1,64,146000,1965
534226120,1.0,0.5,2,121.0,1,2,0,5,1.0,2,1729.0,0,4,2,5,15,1,0,117500,1965
534250010,2.0,0.0,2,1656.0,1,2,0,5,2.0,2,1656.0,0,2,2,1,17,1,211,135000,1973
534250300,2.5,0.0,2,409.0,1,2,3,5,2.0,2,2409.0,0,3,2,6,17,1,66,190000,1971
534250335,1.5,0.0,3,242.0,1,2,0,5,2.0,2,2253.0,0,2,2,6,17,1,0,170000,1971
534250370,3.5,0.5,3,487.0,1,4,2,5,2.0,2,3370.0,0,4,3,6,17,1,204,299800,1976
534250410,2.5,0.0,2,459.0,1,3,2,5,2.0,3,2318.0,0,2,3,6,17,1,69,185000,1974
534251030,2.0,0.5,2,270.0,1,2,3,5,2.0,2,2282.0,0,1,2,3,17,1,20,172500,1971
534251280,1.5,0.5,2,336.0,1,2,0,5,2.0,2,2096.0,0,3,3,6,17,1,40,173000,1966
534251320,1.5,1.0,2,678.0,1,2,3,5,2.0,2,1978.0,0,2,2,5,17,1,26,143000,1963
534252040,1.0,1.0,2,193.0,1,2,2,5,1.0,2,2175.0,0,2,2,5,15,1,344,144000,1958
534252060,2.0,0.5,2,1424.0,1,2,0,5,1.0,2,2032.0,0,2,2,1,15,1,155,119000,1964
534252070,2.0,0.0,0,0.0,0,2,0,3,3.0,2,1224.0,0,2,2,1,15,1,0,103000,1964
534252090,1.0,1.0,2,77.0,1,4,0,5,2.0,2,1866.0,0,3,4,3,15,1,220,178400,1961
534252110,1.0,0.0,2,978.0,1,2,2,5,1.0,2,1422.0,0,2,2,5,15,1,36,139900,1960
534252240,2.0,0.0,2,491.0,1,2,3,5,2.0,2,2223.0,0,2,2,5,17,1,197,161500,1967
534252270,2.5,0.0,2,280.0,1,2,3,5,2.0,2,2530.0,0,3,2,6,17,1,43,176000,1968
534275010,1.0,1.0,2,135.0,1,2,0,5,1.0,2,1965.0,0,2,2,5,15,1,319,136500,1961
534275060,1.0,1.0,2,160.0,1,2,1,5,2.0,2,1628.0,0,3,2,5,15,1,360,141500,1960
534275100,1.0,0.0,2,461.0,1,2,0,5,1.0,2,1267.0,0,4,2,5,15,1,0,118000,1959
534275170,1.0,0.0,2,460.0,1,2,0,5,1.0,2,1456.0,0,2,2,5,15,1,0,151500,1960
534275220,1.5,0.0,2,1065.0,1,2,0,5,2.0,2,1065.0,0,3,2,5,15,1,74,126500,1960
534276010,1.0,1.0,2,169.0,1,2,0,5,2.0,2,1559.0,0,2,2,5,15,1,0,129900,1958
534276040,1.0,0.0,2,252.0,1,2,0,5,1.0,3,1476.0,0,4,2,5,15,1,0,127500,1959
534276070,1.0,0.5,2,81.0,1,2,0,5,1.0,2,1645.0,0,4,2,3,15,1,224,145000,1958
534276160,1.0,0.5,2,522.0,1,2,0,5,1.0,2,1302.0,0,1,2,5,15,1,297,120000,1958
534276180,1.0,0.0,2,250.0,1,2,3,5,2.0,2,1718.0,0,3,3,5,15,1,72,124000,1956
534276190,1.0,0.0,0,0.0,1,2,0,3,1.0,2,1014.0,0,2,2,5,15,1,240,98000,1956
534276230,2.0,0.0,2,1098.0,1,2,0,5,2.0,2,2240.0,0,4,2,1,15,1,326,145000,1959
534276290,1.0,0.0,0,0.0,1,2,0,3,1.0,2,882.0,0,2,2,5,15,1,0,106500,1959
534276360,1.5,1.0,2,381.0,1,2,0,5,0.0,0,1794.0,0,1,2,5,15,1,352,128950,1959
534277060,1.0,0.0,2,619.0,1,2,0,5,1.0,2,1195.0,0,4,2,5,15,1,0,109008,1957
534277070,1.0,0.0,2,724.0,1,2,0,5,1.0,2,1180.0,0,4,2,5,15,1,0,135750,1956
534277090,1.0,1.0,2,265.0,1,2,3,5,3.0,2,2137.0,0,2,2,5,15,1,84,140000,1957
534278070,2.0,1.0,2,222.0,1,2,3,5,2.0,2,2554.0,0,1,2,5,15,1,99,177625,1956
534278150,1.0,1.0,2,386.0,1,2,2,5,2.0,2,1665.0,0,2,2,5,15,1,128,140500,1961
534278170,1.0,0.0,2,264.0,1,2,1,5,2.0,2,1664.0,0,4,2,5,15,1,170,137500,1961
534278190,1.0,0.0,2,894.0,1,2,0,5,1.0,2,894.0,0,2,2,5,15,1,0,117600,1960
534400030,2.0,1.0,2,344.0,1,2,0,5,2.0,2,1904.0,0,3,2,5,15,1,335,155000,1963
534400050,1.5,0.0,2,975.0,1,2,0,5,2.0,2,2057.0,0,2,2,5,15,1,152,167000,1964
534400060,2.0,0.0,2,935.0,1,2,3,5,2.0,2,1915.0,0,3,2,5,15,1,407,180500,1964
534400290,1.5,1.0,2,491.0,1,2,2,5,2.0,2,2135.0,0,2,3,5,15,1,321,153000,1961
534401110,1.0,1.0,2,150.0,1,2,0,6,2.0,2,2268.0,0,3,2,5,15,1,120,159000,1966
534401120,2.0,0.5,2,520.0,1,2,2,5,2.0,2,1854.0,0,4,2,5,15,1,0,163500,1966
534401130,1.5,1.0,2,276.0,1,2,0,5,2.0,3,2016.0,0,2,2,3,15,1,129,174900,1966
534401140,2.0,1.0,2,500.0,1,2,0,5,2.0,2,2520.0,0,4,3,5,15,1,244,178900,1967
534401190,1.0,1.0,2,244.0,1,2,3,5,1.0,2,2028.0,0,2,2,5,15,1,426,140000,1965
534401200,2.0,0.0,2,548.0,1,2,0,5,2.0,2,1536.0,0,2,2,3,15,1,192,161000,1965
534402140,1.5,0.0,2,184.0,1,2,1,5,2.0,2,2124.0,0,4,2,5,15,1,58,154000,1966
534402170,2.5,0.0,2,356.0,1,2,2,5,2.0,2,2528.0,0,2,2,6,15,1,304,177500,1965
534403040,2.0,0.5,2,452.0,1,2,0,5,1.0,2,2152.0,0,4,3,3,15,1,333,158000,1964
534403050,1.0,1.0,2,305.0,1,2,0,5,2.0,2,1879.0,0,4,2,5,15,1,0,145000,1964
534403080,2.0,0.5,2,586.0,1,2,3,6,2.0,2,1898.0,0,3,3,3,15,1,188,179900,1965
534403100,1.5,1.0,2,288.0,1,2,0,5,2.0,2,2310.0,0,2,2,3,15,1,176,168500,1964
534403280,1.0,1.0,2,698.0,1,2,3,5,1.0,2,1804.0,0,2,2,5,15,1,116,160000,1964
534403290,2.5,0.0,2,431.0,1,2,3,5,2.0,2,2568.0,0,4,2,6,15,1,161,224500,1964
534403370,1.5,0.0,2,563.0,1,2,1,5,2.0,2,2009.0,0,2,2,3,15,1,180,158000,1964
534403400,1.5,1.0,2,0.0,1,2,3,5,2.0,2,2496.0,0,4,2,5,15,1,214,167000,1964
534403410,1.0,1.0,2,138.0,1,2,3,6,2.0,2,2166.0,0,2,2,3,15,1,227,180500,1964
534403420,1.0,0.5,2,533.0,1,2,2,5,1.0,2,1971.0,0,2,2,5,15,1,112,147000,1964
534403440,1.5,0.0,2,360.0,1,2,1,5,2.0,2,1800.0,0,3,2,6,15,1,272,157500,1964
534425015,1.5,1.0,2,206.0,1,2,3,5,2.0,2,3038.0,0,3,3,5,15,1,201,200000,1959
534425080,1.0,0.5,2,331.0,1,2,3,5,2.0,2,2242.0,0,4,3,5,15,1,326,181900,1960
534426040,1.5,1.0,2,247.0,1,3,0,5,1.0,2,1859.0,0,4,3,5,15,1,0,145500,1959
534426110,1.0,1.0,2,50.0,1,2,0,5,1.0,2,2032.0,0,4,2,5,15,1,312,124500,1959
534427010,2.0,2.0,2,228.0,1,2,0,5,0.0,0,3228.0,0,2,2,1,15,1,0,84900,1962
534427040,1.0,0.0,2,1252.0,1,3,0,5,2.0,2,1252.0,0,4,3,5,15,1,39,142000,1959
534427090,1.0,1.0,2,75.0,1,2,0,5,1.0,2,1608.0,0,2,2,1,15,1,0,140000,1958
534427140,1.0,1.0,2,658.0,1,2,0,5,2.0,2,1732.0,0,3,3,5,15,1,0,150750,1959
534428020,1.0,1.0,2,375.0,1,2,1,6,1.0,2,1825.0,0,2,2,5,15,1,355,141000,1960
534428100,1.0,1.0,2,590.0,1,2,0,5,1.0,2,1646.0,0,4,3,5,15,1,290,153000,1960
534429030,2.0,0.0,0,0.0,1,2,0,3,2.0,2,1224.0,0,2,2,1,15,1,0,101800,1962
534429130,1.0,1.0,2,616.0,1,2,0,5,1.0,2,1880.0,0,4,2,5,15,1,0,151500,1960
534429150,1.0,1.0,2,640.0,1,2,1,5,2.0,2,2144.0,0,4,3,3,15,1,85,174500,1961
534430050,1.0,1.0,2,242.0,1,2,1,5,1.0,2,1390.0,0,4,2,5,15,1,268,129800,1934
534430080,1.0,1.0,2,0.0,1,2,0,5,1.0,2,2156.0,0,3,3,5,15,1,478,142125,1950
534430090,1.0,0.0,2,932.0,1,2,3,5,1.0,2,932.0,0,4,3,5,15,1,214,124000,1950
534430110,1.0,0.0,2,522.0,1,2,3,5,1.0,2,1494.0,0,3,2,5,15,1,120,137000,1954
534431020,1.0,0.0,2,433.0,1,2,0,6,2.0,2,1297.0,0,2,2,5,15,1,500,138500,1940
534431030,1.0,0.0,2,938.0,1,2,3,5,1.0,2,1043.0,0,4,2,5,15,1,173,137000,1947
534431050,2.0,0.0,2,470.0,1,3,3,5,2.0,2,3131.0,0,3,2,5,15,1,0,197600,1952
534431070,2.0,0.0,2,482.0,1,2,3,5,2.0,2,1856.0,0,2,2,5,15,1,150,172500,1949
534431130,1.0,1.0,2,613.0,1,2,0,5,1.0,2,1307.0,0,3,2,5,15,1,70,122000,1955
534450090,1.0,0.0,0,0.0,0,1,0,3,0.0,0,334.0,0,1,1,5,3,0,0,39300,1946
534450110,1.0,0.5,1,367.0,0,1,0,5,0.0,0,965.0,0,1,3,5,3,0,52,64500,1946
534450150,1.0,0.0,2,140.0,1,1,0,5,0.0,0,988.0,0,3,1,5,3,1,164,82500,1940
534450180,1.0,1.0,2,162.0,1,2,0,5,0.0,0,1554.0,0,3,2,5,3,1,117,116500,1958
534451020,1.0,1.0,2,226.0,0,2,0,5,0.0,0,814.0,0,2,1,5,3,0,21,64000,1945
534451080,1.0,0.0,0,0.0,0,2,0,5,1.0,2,720.0,0,2,2,5,3,1,0,72500,1949
534451110,1.0,1.0,2,524.0,1,2,2,5,1.0,2,1388.0,0,2,3,5,3,1,248,110000,1950
534451120,1.0,0.0,2,440.0,1,2,0,6,0.0,0,869.0,0,2,1,5,3,1,0,85500,1923
534451130,1.0,0.0,2,600.0,1,2,0,6,2.0,2,747.0,0,3,2,5,3,1,32,79900,1926
534451150,1.0,0.0,2,728.0,1,2,0,5,0.0,0,1306.0,0,4,1,5,3,1,263,76500,1940
534451170,1.0,0.0,2,270.0,1,3,0,5,0.0,0,729.0,0,3,2,5,3,0,0,52000,1935
534452060,1.0,1.0,2,140.0,1,2,2,4,1.0,3,1928.0,0,4,2,1,3,1,4,118000,1939
534453080,1.0,0.0,2,254.0,1,2,0,5,1.0,2,1362.0,0,4,2,5,3,0,143,112000,1958
534453140,1.0,0.0,2,228.0,1,2,0,6,1.0,1,1026.0,0,2,2,6,3,1,0,87000,1937
534453150,1.0,0.0,2,504.0,1,2,0,6,2.0,2,1252.0,0,3,2,5,3,1,104,127000,1908
534455030,2.0,0.0,2,638.0,1,1,0,5,2.0,2,2154.0,0,2,3,5,15,1,22,141500,1960
534455080,1.0,1.0,2,336.0,1,2,3,5,2.0,2,2348.0,0,2,2,5,15,1,349,161000,1961
534475100,1.0,1.0,2,412.0,1,2,0,5,1.0,2,1707.0,0,2,2,5,15,1,164,128000,1954
534475170,1.5,0.5,2,374.0,1,2,2,5,2.0,2,2419.0,0,2,2,6,15,1,52,165000,1964
534475185,1.0,1.0,2,481.0,1,2,2,5,2.0,2,2529.0,0,4,2,5,15,1,162,149500,1953
534475250,1.0,1.0,2,507.0,1,3,0,5,2.0,3,2864.0,0,2,2,5,15,1,327,175000,1967
534476080,1.0,1.0,2,710.0,1,2,0,5,1.0,2,1518.0,0,4,2,5,15,1,175,144000,1955
534476100,1.0,1.0,2,60.0,1,2,0,5,1.0,2,2212.0,0,4,2,5,15,1,0,135000,1951
534476150,1.0,1.0,2,131.0,1,2,3,5,2.0,2,2929.0,0,2,2,5,15,1,110,167000,1953
534476260,1.0,1.0,2,350.0,1,2,3,5,1.0,2,2326.0,0,4,2,3,15,1,189,153000,1955
534476320,1.0,0.0,2,546.0,1,2,0,5,1.0,2,1554.0,0,3,2,5,15,1,0,128900,1956
534477030,2.0,0.0,1,1380.0,0,2,0,5,2.0,2,2892.0,0,2,2,5,15,1,30,137900,1951
534477090,1.0,1.0,2,232.0,1,2,3,5,1.0,2,1677.0,0,3,3,5,15,1,192,141500,1950
534477110,1.5,0.0,2,736.0,1,2,0,5,1.0,2,1788.0,0,4,2,5,15,1,0,140000,1950
534477270,1.0,1.0,2,161.0,1,2,2,5,1.0,2,2492.0,0,3,3,3,15,1,206,165500,1955
534478140,2.0,0.0,2,708.0,1,2,0,5,2.0,2,2140.0,0,3,2,1,15,1,0,137000,1948
534478230,1.0,0.0,2,506.0,1,3,3,5,1.0,2,1720.0,0,3,3,5,15,1,200,147000,1950
534479120,1.0,1.0,2,359.0,1,2,3,5,1.0,2,1785.0,0,2,2,5,15,1,0,105000,1941
534479130,1.0,1.0,2,238.0,1,2,2,5,1.0,2,2146.0,0,2,1,5,15,1,32,133000,1941
534479140,1.5,0.0,2,342.0,1,2,3,5,1.0,2,2030.0,0,4,3,6,15,1,168,146500,1942
534479150,1.0,0.0,2,505.0,1,2,0,5,1.0,2,1567.0,0,4,2,5,15,1,144,112900,1953
534479240,1.5,0.0,2,704.0,1,2,3,5,1.0,2,1728.0,0,3,2,6,15,1,305,137000,1949
534479300,1.0,0.0,2,450.0,1,2,0,5,1.0,2,1422.0,0,2,2,5,15,1,160,121000,1954
534479320,1.0,0.0,2,728.0,1,2,3,6,1.0,2,1808.0,0,3,2,5,15,1,98,132000,1954
535101020,1.0,1.0,2,136.0,1,2,3,5,1.0,2,2072.0,0,3,3,3,15,1,238,178000,1966
535101110,2.0,0.0,2,1584.0,1,2,0,5,2.0,2,1584.0,0,2,2,1,15,1,0,119000,1967
535101120,2.0,0.0,2,1584.0,1,2,0,5,3.0,2,1584.0,0,2,2,1,15,1,152,124000,1967
535101150,2.0,0.0,2,1560.0,1,2,0,5,3.0,2,1560.0,0,2,2,1,15,1,0,126000,1968
535102010,2.0,0.5,2,191.0,1,2,2,5,2.0,2,1882.0,0,4,2,3,15,1,180,175000,1966
535103050,2.0,0.0,2,410.0,1,2,3,5,2.0,2,2274.0,0,2,3,6,15,1,417,201800,1965
535103070,1.0,1.0,2,307.0,1,2,3,5,2.0,2,2185.0,0,2,2,3,15,1,69,172000,1964
535104020,1.5,1.0,2,700.0,1,2,2,5,2.0,2,2024.0,0,2,2,5,15,1,20,163000,1961
535104120,2.0,1.0,2,141.0,1,2,2,5,2.0,2,2765.0,0,4,2,5,15,1,337,187500,1961
535105030,1.0,1.0,2,572.0,1,2,0,5,2.0,2,1716.0,0,3,2,5,15,1,0,139950,1961
535105060,1.5,1.0,2,1319.0,1,3,3,5,2.0,2,1537.0,0,2,3,5,15,1,36,174000,1962
535105090,1.0,0.5,2,728.0,1,2,3,5,1.0,2,1802.0,0,3,2,3,15,1,174,165000,1962
535105100,1.5,1.0,2,785.0,1,2,3,5,2.0,2,2003.0,0,3,2,5,15,1,261,159000,1963
535105110,1.0,1.0,2,618.0,1,2,3,5,2.0,2,1854.0,0,2,2,3,15,1,168,158500,1961
535106140,1.0,0.0,2,456.0,1,2,0,5,1.0,2,1368.0,0,4,2,5,15,1,0,114500,1958
535106180,1.5,0.0,2,414.0,1,2,0,5,1.0,2,1984.0,0,2,2,5,15,1,0,144000,1958
535106190,2.0,0.0,2,662.0,1,2,0,5,2.0,2,2717.0,0,2,2,1,15,1,0,154300,1960
535125010,2.0,1.0,2,1035.0,1,2,3,5,2.0,2,3119.0,0,2,2,5,15,1,301,180000,1970
535125060,2.5,0.0,2,479.0,1,2,3,5,2.0,2,2602.0,0,4,3,6,15,1,171,226000,1966
535125070,2.0,1.0,2,175.0,1,2,3,5,2.0,2,2954.0,0,3,3,5,15,1,452,256000,1966
535125090,2.5,0.0,2,314.0,1,2,1,5,2.0,2,2440.0,0,2,2,6,15,1,231,205000,1965
535126010,2.5,0.0,2,448.0,1,2,3,5,1.0,2,2590.0,0,2,3,6,15,1,324,193500,1968
535126040,2.5,0.0,2,557.0,1,3,3,5,2.0,2,2848.0,0,4,3,5,15,1,0,190000,1966
535126100,1.0,1.0,1,1392.0,1,2,2,5,2.0,2,1392.0,0,3,2,5,15,1,240,110000,1968
535126140,2.5,0.0,2,529.0,1,3,3,5,2.0,2,2563.0,0,4,3,6,15,1,230,227000,1966
535150070,2.0,0.0,1,715.0,1,2,3,4,1.0,2,1738.0,0,3,2,5,15,1,55,104900,1920
535150210,1.0,1.0,2,196.0,1,2,0,5,1.0,2,2000.0,0,2,2,5,15,1,0,135000,1955
535150280,1.5,1.0,2,247.0,1,2,0,5,1.0,2,2041.0,0,2,2,5,15,1,88,124000,1963
535151020,1.0,1.0,2,63.0,1,2,0,5,1.0,2,1809.0,0,2,3,5,15,1,219,141000,1957
535151040,1.0,1.0,2,313.0,1,3,0,5,1.0,2,2000.0,0,2,2,5,15,1,257,150000,1956
535151080,1.0,0.0,2,1008.0,1,2,0,5,2.0,2,1008.0,0,2,2,5,15,1,0,135000,1963
535151100,1.0,1.0,2,100.0,1,2,0,5,1.0,2,1916.0,0,4,1,5,15,1,0,131000,1956
535151110,1.0,1.0,2,765.0,1,2,0,5,2.0,2,1341.0,0,3,3,5,15,1,349,142100,1963
535151130,1.0,1.0,2,303.0,1,2,0,5,2.0,2,1993.0,0,2,2,1,15,1,18,132500,1962
535151160,1.0,1.0,2,319.0,1,2,0,5,2.0,2,1895.0,0,2,2,5,15,1,0,140000,1962
535152010,2.0,0.0,2,1604.0,1,2,0,5,2.0,2,1604.0,0,2,2,1,15,1,42,135000,1958
535152050,2.0,1.0,2,292.0,1,3,0,6,2.0,2,2668.0,0,4,3,5,15,1,325,214000,2003
535152060,1.0,1.0,2,210.0,1,2,0,5,1.0,2,1902.0,0,1,2,5,15,1,0,139000,1958
535152070,1.0,1.0,2,102.0,1,2,2,5,1.0,2,2186.0,0,2,2,3,15,1,86,143000,1959
535152130,1.0,1.0,2,125.0,1,2,0,5,1.0,2,2161.0,0,2,2,5,15,1,0,136000,1959
535152150,1.5,0.5,2,380.0,1,2,3,5,2.0,2,2718.0,0,3,3,5,15,1,38,165500,1959
